Date/Time,Air_Temperature_C_2m,Relative_Humidity_%_2m,WindSpeed_m/s_3m,WindDirection_Degrees_3m,WindSpeedMax_m/s_3m,StationPressure_mbar,Rainfall_mm,NetRadation_W/m2,SnowDepth_cm
11/13/2015 10:00,-18.96,75.87,0,6999,0,7777,7777,7777,35.55
11/13/2015 11:00,-19.63,75.18,0,6999,0,7777,7777,7777,36.51
11/13/2015 12:00,-19.09,76.22,0,6999,0,7777,7777,7777,37.39
11/13/2015 13:00,-18.64,76.33,0,6999,0,7777,7777,7777,37.29
11/13/2015 14:00,-18.1,76.81,0,6999,0,7777,7777,7777,36.9
11/13/2015 15:00,-17.53,78.1,0,6999,0,7777,7777,7777,36.33
11/13/2015 16:00,-17.41,77.76,0,6999,0,7777,7777,7777,36.02
11/13/2015 17:00,-17.69,77.91,0,6999,0,7777,7777,7777,35.64
11/13/2015 18:00,-17.65,78.18,0,6999,0,7777,7777,7777,35.55
11/13/2015 19:00,-17.53,78.12,0,6999,0,7777,7777,7777,35.21
11/13/2015 20:00,-17.48,78.05,0,6999,0,7777,7777,7777,35.47
11/13/2015 21:00,-17.79,77.84,0,6999,0,7777,7777,7777,35.98
11/13/2015 22:00,-17.85,77.63,0,6999,0,7777,7777,7777,35.82
11/13/2015 23:00,-18.16,77.43,0,6999,0,7777,7777,7777,35.75
11/14/2015 0:00,-18.59,77.29,0,6999,0,7777,7777,7777,35.29
11/14/2015 1:00,-18.51,77.3,0,6999,0,7777,7777,7777,34.76
11/14/2015 2:00,-18.63,76.27,0,6999,0,7777,7777,7777,35.31
11/14/2015 3:00,-18.87,74.84,0,6999,0,7777,7777,7777,35.16
11/14/2015 4:00,-19.4,75.18,0,6999,0,7777,7777,7777,34.25
11/14/2015 5:00,-19.69,74.78,0,6999,0,7777,7777,7777,31.21
11/14/2015 6:00,-19.29,75.12,0,6999,0,7777,7777,7777,34.67
11/14/2015 7:00,-18.97,75.46,0,6999,0,7777,7777,7777,34.78
11/14/2015 8:00,-19.34,76.22,0,6999,0,7777,7777,7777,34.26
11/14/2015 9:00,-18.92,76.22,0,6999,0,7777,7777,7777,33.94
11/14/2015 10:00,-18.94,76.15,0,6999,0,7777,7777,7777,33.81
11/14/2015 11:00,-18.72,75.12,0,6999,0,7777,7777,7777,34.05
11/14/2015 12:00,-17.86,77.29,0,6999,0,7777,7777,7777,34.46
11/14/2015 13:00,-16.87,77,0,6999,0,7777,7777,7777,35.96
11/14/2015 14:00,-15.78,77.13,0,6999,0,7777,7777,7777,36.84
11/14/2015 15:00,-15.87,77.54,0,6999,0,7777,7777,7777,38.9
11/14/2015 16:00,-16.59,78.71,0,6999,0,7777,7777,7777,33.92
11/14/2015 17:00,-19.22,70.91,0,6999,0,7777,7777,7777,33.97
11/14/2015 18:00,-22.06,70.19,0,6999,0,7777,7777,7777,33.85
11/14/2015 19:00,-24.17,72.62,0,6999,0,7777,7777,7777,33.31
11/14/2015 20:00,-24.42,68.24,0,6999,0,7777,7777,7777,33.22
11/14/2015 21:00,-25.34,66.31,0,6999,0,7777,7777,7777,32.99
11/14/2015 22:00,-26.93,64.2,0,6999,0,7777,7777,7777,32.52
11/14/2015 23:00,-28.29,64.13,0,6999,0,7777,7777,7777,32.12
11/15/2015 0:00,-29.2,63.39,0,6999,0,7777,7777,7777,31.87
11/15/2015 1:00,-29.95,62.08,0,6999,0,7777,7777,7777,31.65
11/15/2015 2:00,-30.47,63,0,6999,0,7777,7777,7777,31.68
11/15/2015 3:00,-31.15,61.14,0,6999,0,7777,7777,7777,31.58
11/15/2015 4:00,-31.57,60.38,0,6999,0,7777,7777,7777,31.76
11/15/2015 5:00,-32,60.04,0,6999,0,7777,7777,7777,32.08
11/15/2015 6:00,-31.97,60.31,0,6999,0,7777,7777,7777,32.27
11/15/2015 7:00,-31.5,60.45,0,6999,0,7777,7777,7777,32.6
11/15/2015 8:00,-31.54,60.45,0,6999,0,7777,7777,7777,32.87
11/15/2015 9:00,-31.3,60.73,0,6999,0,7777,7777,7777,33.03
11/15/2015 10:00,-30.43,63.14,0,6999,0,7777,7777,7777,33.4
11/15/2015 11:00,-27.15,66.75,0,6999,0,7777,7777,7777,34.16
11/15/2015 12:00,-24.76,67.27,0,6999,0,7777,7777,7777,34.67
11/15/2015 13:00,-22.82,69.04,0,6999,0,7777,7777,7777,35
11/15/2015 14:00,-21.11,71.84,0,6999,0,7777,7777,7777,35.64
11/15/2015 15:00,-20.48,71.7,0,6999,0,7777,7777,7777,35.78
11/15/2015 16:00,-20.79,72.66,0,6999,0,7777,7777,7777,35.53
11/15/2015 17:00,-20.57,73.22,0,6999,0,7777,7777,7777,35.7
11/15/2015 18:00,-20.06,73.55,0,6999,0,7777,7777,7777,34.96
11/15/2015 19:00,-19.93,73.76,0,6999,0,7777,7777,7777,33.32
11/15/2015 20:00,-19.93,73.48,0,6999,0,7777,7777,7777,35.48
11/15/2015 21:00,-20.86,72.18,0,6999,0,7777,7777,7777,35.03
11/15/2015 22:00,-21.35,70.67,0,6999,0,7777,7777,7777,34.95
11/15/2015 23:00,-24,66.63,0,6999,0,7777,7777,7777,34.38
11/16/2015 0:00,-26.55,65.07,0,6999,0,7777,7777,7777,33.73
11/16/2015 1:00,-27.39,65.85,0,6999,0,7777,7777,7777,33.58
11/16/2015 2:00,-26.59,66.4,0,6999,0,7777,7777,7777,33.78
11/16/2015 3:00,-25.49,67.34,0,6999,0,7777,7777,7777,34.17
11/16/2015 4:00,-24.94,67.83,0,6999,0,7777,7777,7777,34.37
11/16/2015 5:00,-24.73,67.68,0,6999,0,7777,7777,7777,34.44
11/16/2015 6:00,-24.4,68.3,0,6999,0,7777,7777,7777,34.29
11/16/2015 7:00,-24.8,66.99,0,6999,0,7777,7777,7777,6999
11/16/2015 8:00,-25.89,65.48,0,6999,0,7777,7777,7777,6999
11/16/2015 9:00,-27.78,62.96,0,6999,0,7777,7777,7777,32.22
11/16/2015 10:00,-29.43,62.63,0,6999,0,7777,7777,7777,31.84
11/16/2015 11:00,-28.51,63.05,0,6999,0,7777,7777,7777,32.04
11/16/2015 12:00,-24.99,62.89,0,6999,0,7777,7777,7777,32.78
11/16/2015 13:00,-24.25,64.78,0,6999,0,7777,7777,7777,33.24
11/16/2015 14:00,-25.55,65.42,0,6999,0,7777,7777,7777,33.28
11/16/2015 15:00,-25.12,66.31,0,6999,0,7777,7777,7777,33.5
11/16/2015 16:00,-24.84,67.75,0,6999,0,7777,7777,7777,33.65
11/16/2015 17:00,-24.31,68.15,0,6999,0,7777,7777,7777,33.93
11/16/2015 18:00,-23.83,68.77,0,6999,0,7777,7777,7777,33.87
11/16/2015 19:00,-23.51,68.9,0,6999,0,7777,7777,7777,34.01
11/16/2015 20:00,-23.51,68.49,0,6999,0,7777,7777,7777,33.73
11/16/2015 21:00,-24.19,67.46,0,6999,0,7777,7777,7777,33.35
11/16/2015 22:00,-24.88,68.5,0,6999,0,7777,7777,7777,33.17
11/16/2015 23:00,-24.03,69.04,0,6999,0,7777,7777,7777,33.29
11/17/2015 0:00,-23.53,68.9,0,6999,0,7777,7777,7777,33.33
11/17/2015 1:00,-23.57,69.11,0,6999,0,7777,7777,7777,33.09
11/17/2015 2:00,-23.36,69.32,0,6999,0,7777,7777,7777,33.5
11/17/2015 3:00,-23.35,68.97,0,6999,0,7777,7777,7777,34.3
11/17/2015 4:00,-23.41,69.45,0,6999,0,7777,7777,7777,34.33
11/17/2015 5:00,-23.24,69.32,0,6999,0,7777,7777,7777,33.83
11/17/2015 6:00,-23.07,69.32,0,6999,0,7777,7777,7777,33.54
11/17/2015 7:00,-22.96,69.32,0,6999,0,7777,7777,7777,33.4
11/17/2015 8:00,-22.87,69.04,0,6999,0,7777,7777,7777,33.45
11/17/2015 9:00,-22.9,68.83,0,6999,0,7777,7777,7777,33.6
11/17/2015 10:00,-22.93,69.18,0,6999,0,7777,7777,7777,33.69
11/17/2015 11:00,-22.64,68.83,0,6999,0,7777,7777,7777,34.08
11/17/2015 12:00,-22.4,67.44,0,6999,0,7777,7777,7777,33.53
11/17/2015 13:00,-22.17,66.88,0,6999,0,7777,7777,7777,31.56
11/17/2015 14:00,-21.89,65.71,0,6999,0,7777,7777,7777,33.44
11/17/2015 15:00,-21.83,68.12,0.122,230.4,9.87,7777,7777,7777,33.79
11/17/2015 16:00,-21.95,68.33,0.126,218.2,9.14,7777,7777,7777,34.1
11/17/2015 17:00,-21.9,69.22,0.205,234.6,7.725,7777,7777,7777,34.12
11/17/2015 18:00,-21.85,69.36,0.052,252,10.78,7777,7777,7777,34.05
11/17/2015 19:00,-21.84,69.57,0.018,231.4,4.418,7777,7777,7777,33.76
11/17/2015 20:00,-22.08,69.43,0.432,225.6,7.439,7777,7777,7777,33.75
11/17/2015 21:00,-22.35,69.16,0.32,225.1,8.43,7777,7777,7777,34.09
11/17/2015 22:00,-22.36,69.92,0.138,228.1,7.958,7777,7777,7777,34.1
11/17/2015 23:00,-22.45,69.37,0.495,233.1,12.73,7777,7777,7777,34.02
11/18/2015 0:00,-22.58,69.03,0.272,226.2,8.15,7777,7777,7777,34
11/18/2015 1:00,-22.48,69.65,0.284,231.6,6.857,7777,7777,7777,34.47
11/18/2015 2:00,-22.51,69.59,0.272,211.7,13.73,7777,7777,7777,34.54
11/18/2015 3:00,-22.65,69.04,0.413,233.2,8.89,7777,7777,7777,34.73
11/18/2015 4:00,-23.18,68.35,0.136,219.1,5.245,7777,7777,7777,34.86
11/18/2015 5:00,-24.87,66.16,0,207,0.003,7777,7777,7777,34.42
11/18/2015 6:00,-25.87,67.55,0,6999,0,7777,7777,7777,34.22
11/18/2015 7:00,-25.18,67.14,0,6999,0,7777,7777,7777,34.41
11/18/2015 8:00,-25.75,65.76,0,6999,0,7777,7777,7777,34.16
11/18/2015 9:00,-26.55,64.87,0,6999,0,7777,7777,7777,33.81
11/18/2015 10:00,-27.14,64.75,0,6999,0,7777,7777,7777,33.4
11/18/2015 11:00,-27.11,61.79,0.019,108.9,7.646,7777,7777,7777,33.28
11/18/2015 12:00,-25.63,60.25,0.035,115.3,12.09,7777,7777,7777,33.55
11/18/2015 13:00,-24.42,59.49,0.056,114,15.87,7777,7777,7777,33.85
11/18/2015 14:00,-22.57,60.3,0.12,120.1,15.57,7777,7777,7777,34.25
11/18/2015 15:00,-23.74,62.23,0.027,128,8.15,7777,7777,7777,34.11
11/18/2015 16:00,-27.23,61.28,0.001,117.6,0.002,7777,7777,7777,33.54
11/18/2015 17:00,-30.44,61.19,0,133.9,0.003,7777,7777,7777,32.86
11/18/2015 18:00,-31.19,60.24,0.01,65.68,10.47,7777,7777,7777,32.65
11/18/2015 19:00,-31.78,59.69,0.011,58.74,12.65,7777,7777,7777,32.53
11/18/2015 20:00,-32.4,59.76,0.115,37.61,8.33,7777,7777,7777,32.35
11/18/2015 21:00,-32.6,58.53,0.005,45.55,3.56,7777,7777,7777,32.3
11/18/2015 22:00,-33.67,57.02,0.001,73.92,5.242,7777,7777,7777,31.96
11/18/2015 23:00,-34.16,57.23,0,6999,0,7777,7777,7777,31.89
11/19/2015 0:00,-34.62,56.27,0,6999,0,7777,7777,7777,31.73
11/19/2015 1:00,-34.95,56.13,0.01,65.65,18,7777,7777,7777,31.66
11/19/2015 2:00,-35.25,55.66,0,6999,0,7777,7777,7777,31.6
11/19/2015 3:00,-19.96,55.87,0,6999,0,7777,7777,7777,31.55
11/19/2015 4:00,-34.87,56.21,0,6999,0,7777,7777,7777,31.69
11/19/2015 5:00,-34.19,57.16,0,74.46,0.002,7777,7777,7777,31.82
11/19/2015 6:00,-32.8,58.67,0.015,69.16,14.42,7777,7777,7777,32.2
11/19/2015 7:00,-31.14,61.35,0,6999,0,7777,7777,7777,32.67
11/19/2015 8:00,-28.59,63.18,0.006,110,8.64,7777,7777,7777,33.3
11/19/2015 9:00,-27.22,65.85,0.023,77.07,16.51,7777,7777,7777,33.68
11/19/2015 10:00,-25.2,67.41,0.012,155.1,3.553,7777,7777,7777,34.24
11/19/2015 11:00,-23.68,69.04,0.058,96.6,22.84,7777,7777,7777,34.63
11/19/2015 12:00,-21.89,71.03,0.048,127.2,16.29,7777,7777,7777,35.12
11/19/2015 13:00,-20.2,72.46,0.022,106.4,23.37,7777,7777,7777,35.54
11/19/2015 14:00,-19.3,72.78,0,6999,0,7777,7777,7777,35.64
11/19/2015 15:00,-19.85,73.67,0.057,133.4,17.45,7777,7777,7777,35.65
11/19/2015 16:00,-19.49,73.74,0.064,132,30.25,7777,7777,7777,35.6
11/19/2015 17:00,-18.77,74.5,0.141,125.2,51.72,7777,7777,7777,35.58
11/19/2015 18:00,-19.66,75.18,0.051,135.9,13.25,7777,7777,7777,35.62
11/19/2015 19:00,-18.59,76.34,0.227,114.7,47.93,7777,7777,7777,35.58
11/19/2015 20:00,-17.58,77.02,0.121,134.4,47.32,7777,7777,7777,35.56
11/19/2015 21:00,-16.81,78.24,0.133,126.4,34.57,7777,7777,7777,35.54
11/19/2015 22:00,-15.73,79.88,0.115,130.7,36.09,7777,7777,7777,35.53
11/19/2015 23:00,-14.97,80.9,0.062,137.2,30.56,7777,7777,7777,35.5
11/20/2015 0:00,-14.2,81.6,0.046,147.1,22.96,7777,7777,7777,35.48
11/20/2015 1:00,-13.3,83.1,0.127,97,40.86,7777,7777,7777,35.45
11/20/2015 2:00,-12.84,82.5,0.053,177.9,12.33,7777,7777,7777,35.4
11/20/2015 3:00,-14.45,81.4,0.074,95.6,36.71,7777,7777,7777,35.21
11/20/2015 4:00,-16.28,78.16,0.025,104.5,16.42,7777,7777,7777,35.24
11/20/2015 5:00,-16.42,82,0.047,145.9,29.79,7777,7777,7777,35.39
11/20/2015 6:00,-14.52,81.3,0.212,91.4,47.81,7777,7777,7777,35.43
11/20/2015 7:00,-14.93,82.2,0.04,96.2,30.93,7777,7777,7777,35.38
11/20/2015 8:00,-14.77,81.2,0.036,49.42,11.95,7777,7777,7777,35.35
11/20/2015 9:00,-16.03,80.5,0.073,73.06,31.12,7777,7777,7777,35.38
11/20/2015 10:00,-15.32,82.4,0.067,92.7,40.18,7777,7777,7777,35.64
11/20/2015 11:00,-13.74,82.4,0.047,115.5,15.66,7777,7777,7777,36.63
11/20/2015 12:00,-12.62,83.1,0.05,110.7,21.69,7777,7777,7777,37.23
11/20/2015 13:00,-11.6,83.9,0.063,177.4,24.29,7777,7777,7777,36.62
11/20/2015 14:00,-10.47,85,0.082,155.4,15.92,7777,7777,7777,34.56
11/20/2015 15:00,-10.37,85.1,0.022,153.2,13.01,7777,7777,7777,34.16
11/20/2015 16:00,-11.03,86.7,0.037,203.5,4.977,7777,7777,7777,33.93
11/20/2015 17:00,-12.46,84,0.04,92,21.21,7777,7777,7777,33.96
11/20/2015 18:00,-13.98,83.5,0.114,85.7,27.42,7777,7777,7777,34.09
11/20/2015 19:00,-14.32,82.4,0.053,100.5,23.29,7777,7777,7777,34.12
11/20/2015 20:00,-14.7,81.8,0.002,108.1,0.463,7777,7777,7777,34.15
11/20/2015 21:00,-14.81,82,0.002,143.9,1.81,7777,7777,7777,34.2
11/20/2015 22:00,-14.65,81.7,0,6999,0,7777,7777,7777,34.21
11/20/2015 23:00,-14.82,82.2,0,6999,0,7777,7777,7777,34.14
11/21/2015 0:00,-14.37,83.1,0.027,87.3,25.05,7777,7777,7777,34.07
11/21/2015 1:00,-13.82,83.4,0.011,146,17.86,7777,7777,7777,34.04
11/21/2015 2:00,-13.4,83.4,0,6999,0,7777,7777,7777,34.07
11/21/2015 3:00,-13.6,82.1,0,6999,0,7777,7777,7777,34.04
11/21/2015 4:00,-13.85,84.3,0.046,118.8,14.63,7777,7777,7777,34.11
11/21/2015 5:00,-12.49,85.6,0.102,166.8,53.91,7777,7777,7777,33.85
11/21/2015 6:00,-11.61,86.2,0.088,126.8,13.28,7777,7777,7777,33.86
11/21/2015 7:00,-10.84,87.3,0.06,182.8,30.16,7777,7777,7777,34.14
11/21/2015 8:00,-10.21,85.2,1.226,229,20.66,7777,7777,7777,36.03
11/21/2015 9:00,-10.73,85.4,1.099,259.2,44.58,7777,7777,7777,35.71
11/21/2015 10:00,-10.25,84.4,1.148,231.5,60.97,7777,7777,7777,36.24
11/21/2015 11:00,-10.04,85.8,0.677,206.4,18.72,7777,7777,7777,35.01
11/21/2015 12:00,-9.68,86.6,0.144,206.9,43.74,7777,7777,7777,35.83
11/21/2015 13:00,-9.09,86.8,0.046,113.9,27.81,7777,7777,7777,36.02
11/21/2015 14:00,-8.17,91,0.277,196,57.92,7777,7777,7777,36.27
11/21/2015 15:00,-6.526,85.8,2.267,265.2,21.54,7777,7777,7777,36.98
11/21/2015 16:00,-6.505,86.4,2.311,261.8,17.27,7777,7777,7777,37.43
11/21/2015 17:00,-6.73,85.7,2.36,262.1,18.7,7777,7777,7777,38.5
11/21/2015 18:00,-6.969,86.5,2.269,272.7,19.98,7777,7777,7777,38.5
11/21/2015 19:00,-6.932,82.7,2.395,267.8,17.29,7777,7777,7777,38.4
11/21/2015 20:00,-7.091,85,2.74,276.4,25.41,7777,7777,7777,38.4
11/21/2015 21:00,-7.495,82,1.822,300.1,30.92,7777,7777,7777,39.5
11/21/2015 22:00,-7.992,81.9,1.36,287.5,30.99,7777,7777,7777,40.6
11/21/2015 23:00,-8.19,81.8,1.028,301,44.92,7777,7777,7777,40.3
11/22/2015 0:00,-8.8,81.2,0.654,258.1,59.44,7777,7777,7777,40.2
11/22/2015 1:00,-8.81,87.1,1.269,254.2,20.2,7777,7777,7777,40.7
11/22/2015 2:00,-8.67,80.7,2.477,266.9,20.98,7777,7777,7777,40.4
11/22/2015 3:00,-8.86,80.1,2.54,266.7,18.02,7777,7777,7777,40.9
11/22/2015 4:00,-9,78.49,2.629,263.8,18.87,7777,7777,7777,42
11/22/2015 5:00,-9.16,77.35,3.005,263,20.06,7777,7777,7777,41.9
11/22/2015 6:00,-9.57,76.25,1.955,261.7,17.48,7777,7777,7777,41.8
11/22/2015 7:00,-9.76,75.29,1.736,259.2,18.91,7777,7777,7777,41.7
11/22/2015 8:00,-9.61,73.09,1.435,269.2,22.14,7777,7777,7777,41.5
11/22/2015 9:00,-10.42,82,0.429,240.9,25.69,7777,7777,7777,41.3
11/22/2015 10:00,-11.71,84.2,0.02,63.72,11.09,7777,7777,7777,41.2
11/22/2015 11:00,-11.84,79.64,0.268,140.4,64.3,7777,7777,7777,41
11/22/2015 12:00,-11.18,83.5,0.391,146.2,75.88,7777,7777,7777,40.6
11/22/2015 13:00,-14.74,83.2,0.19,66.24,41.09,7777,7777,7777,40.5
11/22/2015 14:00,-14.67,79.46,0.137,80.6,37.43,7777,7777,7777,40.5
11/22/2015 15:00,-13.33,80.6,0.206,311,64.72,7777,7777,7777,40.5
11/22/2015 16:00,-14.39,79.74,0.226,72.62,50.56,7777,7777,7777,40.2
11/22/2015 17:00,-15.64,80.8,0.142,104.5,42.16,7777,7777,7777,40.3
11/22/2015 18:00,-15.61,81.1,0.054,99.5,36.49,7777,7777,7777,40.1
11/22/2015 19:00,-15.27,81.5,0.072,97.2,33.4,7777,7777,7777,40.1
11/22/2015 20:00,-14.5,81.9,0.038,124.3,19.94,7777,7777,7777,40
11/22/2015 21:00,-14.34,82.3,0.019,88.1,12.69,7777,7777,7777,39.9
11/22/2015 22:00,-14.16,82.8,0.006,138.1,3.749,7777,7777,7777,40.1
11/22/2015 23:00,-13.87,82.6,0,6999,0,7777,7777,7777,40.2
11/23/2015 0:00,-14.02,82.6,0,6999,0,7777,7777,7777,40.3
11/23/2015 1:00,-14.43,82.3,0.002,95.3,6.118,7777,7777,7777,40.1
11/23/2015 2:00,-14.48,82.1,0.013,116,18.13,7777,7777,7777,40.2
11/23/2015 3:00,-14.48,81.1,0.007,97.8,14.66,7777,7777,7777,40
11/23/2015 4:00,-17.13,77.62,0.005,47.58,1.094,7777,7777,7777,39.4
11/23/2015 5:00,-19.38,76.56,0.035,38.36,2.744,7777,7777,7777,39.4
11/23/2015 6:00,-19.44,76.42,0.037,106.4,25.18,7777,7777,7777,39.6
11/23/2015 7:00,-19.32,76.35,0.118,89,37.4,7777,7777,7777,39.6
11/23/2015 8:00,-19.43,75.94,0.056,100,27.32,7777,7777,7777,39.7
11/23/2015 9:00,-19.71,75.6,0.076,100.2,24.05,7777,7777,7777,39.8
11/23/2015 10:00,-18.9,75.67,0.044,57.73,21.84,7777,7777,7777,39.7
11/23/2015 11:00,-18.81,77.11,0.032,77.71,24.55,7777,7777,7777,39.6
11/23/2015 12:00,-17.39,78.25,0.022,89,23.09,7777,7777,7777,39.4
11/23/2015 13:00,-16.25,77.83,0.018,98.7,14.49,7777,7777,7777,39.1
11/23/2015 14:00,-15.48,79.6,0.059,170.2,11.66,7777,7777,7777,38.5
11/23/2015 15:00,-14.71,81,0.059,108.9,34.17,7777,7777,7777,37.57
11/23/2015 16:00,-14.22,81.7,0.084,202.3,29.1,7777,7777,7777,37.85
11/23/2015 17:00,-13.83,82.3,0.138,180.9,34.91,7777,7777,7777,38.3
11/23/2015 18:00,-12.98,83.5,0.053,163.3,34.33,7777,7777,7777,38.1
11/23/2015 19:00,-12.23,85.3,0.142,187.5,37.35,7777,7777,7777,38.6
11/23/2015 20:00,-11.33,86.4,0.026,188.7,25.55,7777,7777,7777,39.6
11/23/2015 21:00,-10.61,87.3,0,35.95,0,7777,7777,7777,41
11/23/2015 22:00,-10.2,88,6999,6999,6999,7777,7777,7777,42.2
11/23/2015 23:00,-9.52,89,6999,6999,6999,7777,7777,7777,43.2
11/24/2015 0:00,-8.89,89.2,6999,6999,6999,7777,7777,7777,43.3
11/24/2015 1:00,-8.45,90,6999,6999,6999,7777,7777,7777,44.1
11/24/2015 2:00,-7.875,90.6,6999,6999,6999,7777,7777,7777,44.6
11/24/2015 3:00,-7.368,91.4,6999,6999,6999,7777,7777,7777,45.2
11/24/2015 4:00,-6.529,92.9,6999,6999,6999,7777,7777,7777,45.9
11/24/2015 5:00,-5.861,93,6999,6999,6999,7777,7777,7777,45.8
11/24/2015 6:00,-5.706,93.3,6999,6999,6999,7777,7777,7777,45.9
11/24/2015 7:00,-5.246,93.6,6999,6999,6999,7777,7777,7777,45.5
11/24/2015 8:00,-4.579,94.7,6999,6999,6999,7777,7777,7777,45
11/24/2015 9:00,-3.589,95.5,6999,6999,6999,7777,7777,7777,46.5
11/24/2015 10:00,-3.317,96.1,6999,6999,6999,7777,7777,7777,47.4
11/24/2015 11:00,-2.818,95.7,6999,6999,6999,7777,7777,7777,47.5
11/24/2015 12:00,-2.48,94.4,6999,6999,6999,7777,7777,7777,47.3
11/24/2015 13:00,-2.376,93.8,6999,6999,6999,7777,7777,7777,47.5
11/24/2015 14:00,-2.559,93.7,6999,6999,6999,7777,7777,7777,47.5
11/24/2015 15:00,-2.753,94.4,6999,6999,6999,7777,7777,7777,48.1
11/24/2015 16:00,-2.984,94.7,6999,6999,6999,7777,7777,7777,48.5
11/24/2015 17:00,-3.267,95.1,6999,6999,6999,7777,7777,7777,49.3
11/24/2015 18:00,-3.396,95.5,6999,6999,6999,7777,7777,7777,49.6
11/24/2015 19:00,-3.527,95.6,6999,6999,6999,7777,7777,7777,49.7
11/24/2015 20:00,-3.686,96,6999,6999,6999,7777,7777,7777,49.7
11/24/2015 21:00,-3.76,96.1,6999,6999,6999,7777,7777,7777,50.8
11/24/2015 22:00,-4.2,95.8,6999,6999,6999,7777,7777,7777,50.7
11/24/2015 23:00,-4.986,95.3,6999,6999,6999,7777,7777,7777,50.5
11/25/2015 0:00,-6.231,94.3,6999,6999,6999,7777,7777,7777,50.3
11/25/2015 1:00,-6.25,94.3,6999,6999,6999,7777,7777,7777,50.2
11/25/2015 2:00,-6.079,93.7,6999,6999,6999,7777,7777,7777,50.1
11/25/2015 3:00,-6.803,92.1,6999,6999,6999,7777,7777,7777,49.9
11/25/2015 4:00,-6.98,92.8,6999,6999,6999,7777,7777,7777,49.9
11/25/2015 5:00,-6.638,92.7,6999,6999,6999,7777,7777,7777,49.8
11/25/2015 6:00,-6.236,93.6,6999,6999,6999,7777,7777,7777,49.7
11/25/2015 7:00,-5.429,94,6999,6999,6999,7777,7777,7777,49.4
11/25/2015 8:00,-5.08,94.9,6999,6999,6999,7777,7777,7777,49.3
11/25/2015 9:00,-4.119,96.4,6999,6999,6999,7777,7777,7777,49.3
11/25/2015 10:00,-3.38,96.3,6999,6999,6999,7777,7777,7777,49.6
11/25/2015 11:00,-3.504,95.9,6999,6999,6999,7777,7777,7777,50.1
11/25/2015 12:00,-3.683,95.7,6999,6999,6999,7777,7777,7777,50.2
11/25/2015 13:00,-3.732,94.4,6999,6999,6999,7777,7777,7777,51.4
11/25/2015 14:00,-4.136,94.4,6999,6999,6999,7777,7777,7777,51.6
11/25/2015 15:00,-4.657,94.7,6999,6999,6999,7777,7777,7777,51.6
11/25/2015 16:00,-5.392,94.7,6999,6999,6999,7777,7777,7777,51.5
11/25/2015 17:00,-6.372,94.7,6999,6999,6999,7777,7777,7777,51.4
11/25/2015 18:00,-6.617,94.4,6999,6999,6999,7777,7777,7777,51.3
11/25/2015 19:00,-6.91,93,6999,6999,6999,7777,7777,7777,51.2
11/25/2015 20:00,-7.061,92.6,6999,6999,6999,7777,7777,7777,51.1
11/25/2015 21:00,-7.008,92.3,6999,6999,6999,7777,7777,7777,51
11/25/2015 22:00,-6.919,92.7,6999,6999,6999,7777,7777,7777,50.9
11/25/2015 23:00,-6.171,92.7,6999,6999,6999,7777,7777,7777,50.8
11/26/2015 0:00,-6.351,93.2,6999,6999,6999,7777,7777,7777,50.7
11/26/2015 1:00,-5.906,93.8,6999,6999,6999,7777,7777,7777,50.6
11/26/2015 2:00,-5.373,94.3,6999,6999,6999,7777,7777,7777,50.5
11/26/2015 3:00,-4.833,94.9,6999,6999,6999,7777,7777,7777,50.4
11/26/2015 4:00,-4.462,95.3,6999,6999,6999,7777,7777,7777,50.3
11/26/2015 5:00,-4.151,95.5,6999,6999,6999,7777,7777,7777,50.2
11/26/2015 6:00,-4.158,95.6,6999,6999,6999,7777,7777,7777,50.1
11/26/2015 7:00,-4.459,95.6,6999,6999,6999,7777,7777,7777,49.9
11/26/2015 8:00,-4.46,95.8,6999,6999,6999,7777,7777,7777,49.7
11/26/2015 9:00,-3.902,96.2,6999,6999,6999,7777,7777,7777,49.5
11/26/2015 10:00,-3.809,96.3,6999,6999,6999,7777,7777,7777,49.7
11/26/2015 11:00,-3.746,96.2,6999,6999,6999,7777,7777,7777,50.3
11/26/2015 12:00,-3.491,95.9,6999,6999,6999,7777,7777,7777,50.1
11/26/2015 13:00,-3.145,95.9,6999,6999,6999,7777,7777,7777,50.7
11/26/2015 14:00,-2.967,96.3,6999,6999,6999,7777,7777,7777,51.8
11/26/2015 15:00,-2.678,96.9,6999,6999,6999,7777,7777,7777,52.7
11/26/2015 16:00,-2.871,96.5,6999,6999,6999,7777,7777,7777,54.7
11/26/2015 17:00,-3.636,95.5,6999,6999,6999,7777,7777,7777,54.8
11/26/2015 18:00,-4.584,94.4,6999,6999,6999,7777,7777,7777,54.5
11/26/2015 19:00,-5.554,93.8,6999,6999,6999,7777,7777,7777,54.4
11/26/2015 20:00,-5.919,93.1,6999,6999,6999,7777,7777,7777,54.4
11/26/2015 21:00,-6.409,94,6999,6999,6999,7777,7777,7777,54.1
11/26/2015 22:00,-6.379,94.7,6999,6999,6999,7777,7777,7777,54.1
11/26/2015 23:00,-6.29,95.6,6999,6999,6999,7777,7777,7777,54
11/27/2015 0:00,-6.429,93.3,6999,6999,6999,7777,7777,7777,53.9
11/27/2015 1:00,-7.95,93,6999,6999,6999,7777,7777,7777,53.4
11/27/2015 2:00,-9.12,90.2,6999,6999,6999,7777,7777,7777,53.5
