Date/Time,Soil Surface Temperature 0 cm bgs deg C,Soil Temperature CS616 10 cm bgs deg C,Soil Temperature CS616 30 cm bgs deg C,Soil Temperature CS616 50 cm bgs deg C,Soil Temperature 5 cm bgs deg C,Soil Temperature 10 cm bgs deg C,Soil Temperature 20 cm bgs deg C,Soil Temperature 30 cm bgs deg C,Soil Temperature 50 cm bgs deg C,Soil Temperature 70 cm bgs deg C,Soil Temperature 90 cm bgs deg C,Soil Temperature 110 cm bgs deg C,Soil Temperature 130 cm bgs deg C,Soil Moisture 10 cm bgs CS616 m3/m3,Soil Moisture 30 cm bgs CS616 m3/m3,Soil Moisture 50 cm bgs CS616 m3/m3
10/22/2015 15:00,7777,7777,7777,7777,1.115,1.369,1.507,1.904,2.488,2.64,2.875,3.131,3.267,0.192,0.249,0.144
10/22/2015 16:00,7777,7777,7777,7777,1.115,1.364,1.502,1.895,2.491,2.641,2.87,3.126,3.264,0.192,0.249,0.144
10/22/2015 17:00,7777,7777,7777,7777,1.113,1.362,1.498,1.887,2.489,2.641,2.87,3.123,3.264,0.192,0.249,0.144
10/22/2015 18:00,7777,7777,7777,7777,1.111,1.364,1.499,1.888,2.484,2.633,2.865,3.123,3.259,0.192,0.249,0.144
10/22/2015 19:00,7777,7777,7777,7777,1.111,1.364,1.497,1.89,2.482,2.638,2.867,3.125,3.257,0.192,0.249,0.144
10/22/2015 20:00,7777,7777,7777,7777,1.109,1.356,1.497,1.886,2.484,2.636,2.865,3.123,3.261,0.192,0.249,0.144
10/22/2015 21:00,7777,7777,7777,7777,1.107,1.36,1.488,1.879,2.484,2.633,2.865,3.119,3.257,0.192,0.249,0.144
10/22/2015 22:00,7777,7777,7777,7777,1.101,1.358,1.491,1.879,2.482,2.631,2.867,3.121,3.261,0.192,0.249,0.144
10/22/2015 23:00,7777,7777,7777,7777,1.097,1.358,1.489,1.875,2.479,2.631,2.862,3.119,3.257,0.192,0.249,0.144
10/23/2015 0:00,7777,7777,7777,7777,1.101,1.358,1.484,1.871,2.475,2.631,2.86,3.121,3.253,0.192,0.249,0.144
10/23/2015 1:00,7777,7777,7777,7777,1.099,1.354,1.486,1.873,2.473,2.629,2.862,3.107,3.247,0.192,0.249,0.144
10/23/2015 2:00,7777,7777,7777,7777,1.092,1.343,1.476,1.867,2.473,2.621,2.86,3.113,3.249,0.192,0.249,0.144
10/23/2015 3:00,7777,7777,7777,7777,1.086,1.343,1.472,1.871,2.467,2.623,2.858,3.111,3.246,0.191,0.249,0.144
10/23/2015 4:00,7777,7777,7777,7777,1.088,1.335,1.474,1.865,2.471,2.617,2.858,3.107,3.244,0.191,0.249,0.144
10/23/2015 5:00,7777,7777,7777,7777,1.082,1.335,1.47,1.865,2.47,2.62,2.853,3.105,3.245,0.191,0.249,0.144
10/23/2015 6:00,7777,7777,7777,7777,1.076,1.327,1.461,1.859,2.459,2.609,2.846,3.098,3.24,0.191,0.249,0.144
10/23/2015 7:00,7777,7777,7777,7777,1.069,1.323,1.459,1.852,2.461,2.607,2.842,3.098,3.236,0.191,0.249,0.144
10/23/2015 8:00,7777,7777,7777,7777,1.063,1.317,1.451,1.844,2.457,2.607,2.842,3.093,3.234,0.191,0.249,0.144
10/23/2015 9:00,7777,7777,7777,7777,1.066,1.321,1.453,1.845,2.46,2.608,2.845,3.099,3.231,0.191,0.249,0.144
10/23/2015 10:00,7777,7777,7777,7777,1.057,1.316,1.445,1.842,2.447,2.607,2.84,3.093,3.232,0.191,0.249,0.144
10/23/2015 11:00,7777,7777,7777,7777,1.059,1.313,1.447,1.839,2.453,2.603,2.845,3.093,3.235,0.191,0.249,0.144
10/23/2015 12:00,7777,7777,7777,7777,1.048,1.306,1.444,1.838,2.449,2.601,2.842,3.088,3.228,0.191,0.249,0.144
10/23/2015 13:00,7777,7777,7777,7777,1.043,1.301,1.437,1.827,2.444,2.602,2.83,3.088,3.226,0.19,0.248,0.144
10/23/2015 14:00,7777,7777,7777,7777,1.031,1.294,1.426,1.828,2.442,2.592,2.827,3.088,3.224,0.19,0.248,0.144
10/23/2015 15:00,7777,7777,7777,7777,1.031,1.289,1.424,1.83,2.44,2.598,2.831,3.08,3.222,0.19,0.248,0.144
10/23/2015 16:00,7777,7777,7777,7777,1.034,1.288,1.423,1.819,2.44,2.595,2.832,3.083,3.219,0.19,0.248,0.144
10/23/2015 17:00,7777,7777,7777,7777,1.035,1.283,1.422,1.819,2.439,2.587,2.825,3.081,3.217,0.19,0.248,0.144
10/23/2015 18:00,7777,7777,7777,7777,1.036,1.281,1.42,1.818,2.435,2.587,2.825,3.082,3.219,0.19,0.248,0.144
10/23/2015 19:00,7777,7777,7777,7777,1.035,1.282,1.419,1.821,2.432,2.588,2.826,3.082,3.218,0.19,0.248,0.144
10/23/2015 20:00,7777,7777,7777,7777,1.038,1.282,1.414,1.812,2.432,2.584,2.823,3.076,3.219,0.191,0.248,0.144
10/23/2015 21:00,7777,7777,7777,7777,1.035,1.284,1.415,1.807,2.428,2.584,2.82,3.078,3.218,0.19,0.248,0.144
10/23/2015 22:00,7777,7777,7777,7777,1.037,1.28,1.415,1.813,2.426,2.582,2.818,3.078,3.218,0.19,0.248,0.144
10/23/2015 23:00,7777,7777,7777,7777,1.035,1.278,1.411,1.811,2.426,2.58,2.816,3.076,3.212,0.19,0.248,0.144
10/24/2015 0:00,7777,7777,7777,7777,1.03,1.273,1.405,1.801,2.418,2.568,2.812,3.064,3.206,0.19,0.248,0.144
10/24/2015 1:00,7777,7777,7777,7777,1.021,1.273,1.403,1.797,2.416,2.57,2.804,3.066,3.206,0.19,0.248,0.144
10/24/2015 2:00,7777,7777,7777,7777,1.013,1.268,1.399,1.789,2.412,2.572,2.81,3.066,3.206,0.19,0.248,0.144
10/24/2015 3:00,7777,7777,7777,7777,1.012,1.27,1.4,1.794,2.409,2.566,2.805,3.066,3.202,0.19,0.248,0.143
10/24/2015 4:00,7777,7777,7777,7777,1.004,1.262,1.395,1.792,2.408,2.566,2.805,3.064,3.198,0.19,0.248,0.143
10/24/2015 5:00,7777,7777,7777,7777,0.998,1.258,1.397,1.793,2.402,2.563,2.8,3.059,3.201,0.19,0.248,0.143
10/24/2015 6:00,7777,7777,7777,7777,0.994,1.256,1.391,1.787,2.404,2.559,2.8,3.053,3.193,0.19,0.248,0.143
10/24/2015 7:00,7777,7777,7777,7777,0.988,1.251,1.388,1.785,2.405,2.563,2.797,3.055,3.189,0.19,0.248,0.143
10/24/2015 8:00,7777,7777,7777,7777,0.98,1.239,1.377,1.778,2.401,2.554,2.795,3.048,3.19,0.19,0.248,0.143
10/24/2015 9:00,7777,7777,7777,7777,0.969,1.239,1.376,1.774,2.39,2.552,2.79,3.048,3.19,0.19,0.248,0.143
10/24/2015 10:00,7777,7777,7777,7777,0.964,1.23,1.369,1.773,2.397,2.549,2.787,3.046,3.182,0.19,0.248,0.143
10/24/2015 11:00,7777,7777,7777,7777,0.961,1.23,1.363,1.773,2.395,2.554,2.793,3.05,3.19,0.19,0.248,0.143
10/24/2015 12:00,7777,7777,7777,7777,0.953,1.224,1.363,1.769,2.389,2.55,2.792,3.044,3.182,0.189,0.248,0.143
10/24/2015 13:00,7777,7777,7777,7777,0.952,1.214,1.358,1.764,2.387,2.549,2.787,3.05,3.188,0.189,0.248,0.143
10/24/2015 14:00,7777,7777,7777,7777,0.934,1.209,1.352,1.757,2.388,2.544,2.784,3.041,3.183,0.189,0.248,0.143
10/24/2015 15:00,7777,7777,7777,7777,0.929,1.201,1.342,1.753,2.382,2.544,2.782,3.041,3.183,0.189,0.248,0.143
10/24/2015 16:00,7777,7777,7777,7777,0.919,1.196,1.338,1.747,2.38,2.538,2.78,3.039,3.183,0.189,0.248,0.143
10/24/2015 17:00,7777,7777,7777,7777,0.919,1.188,1.334,1.745,2.384,2.534,2.78,3.041,3.179,0.189,0.248,0.143
10/24/2015 18:00,7777,7777,7777,7777,0.919,1.186,1.332,1.743,2.38,2.54,2.776,3.041,3.181,0.189,0.248,0.143
10/24/2015 19:00,7777,7777,7777,7777,0.917,1.188,1.331,1.738,2.38,2.534,2.776,3.041,3.179,0.189,0.248,0.143
10/24/2015 20:00,7777,7777,7777,7777,0.915,1.184,1.325,1.738,2.378,2.536,2.778,3.037,3.175,0.189,0.248,0.143
10/24/2015 21:00,7777,7777,7777,7777,0.91,1.179,1.319,1.734,2.378,2.53,2.772,3.029,3.175,0.189,0.248,0.143
10/24/2015 22:00,7777,7777,7777,7777,0.908,1.177,1.315,1.724,2.371,2.528,2.768,3.029,3.167,0.189,0.248,0.143
10/24/2015 23:00,7777,7777,7777,7777,0.906,1.175,1.315,1.72,2.365,2.528,2.766,3.033,3.161,0.189,0.248,0.143
10/25/2015 0:00,7777,7777,7777,7777,0.902,1.167,1.306,1.718,2.363,2.524,2.762,3.027,3.161,0.189,0.248,0.143
10/25/2015 1:00,7777,7777,7777,7777,0.895,1.167,1.3,1.716,2.361,2.524,2.758,3.019,3.161,0.189,0.248,0.143
10/25/2015 2:00,7777,7777,7777,7777,0.896,1.161,1.3,1.709,2.359,2.52,2.758,3.023,3.163,0.189,0.248,0.143
10/25/2015 3:00,7777,7777,7777,7777,0.891,1.16,1.291,1.703,2.346,2.515,2.753,3.02,3.156,0.189,0.247,0.143
10/25/2015 4:00,7777,7777,7777,7777,0.889,1.151,1.295,1.702,2.348,2.514,2.756,3.019,3.161,0.189,0.247,0.143
10/25/2015 5:00,7777,7777,7777,7777,0.883,1.148,1.289,1.701,2.352,2.511,2.755,3.014,3.154,0.189,0.247,0.143
10/25/2015 6:00,7777,7777,7777,7777,0.868,1.141,1.284,1.689,2.339,2.504,2.746,3.011,3.145,0.189,0.247,0.143
10/25/2015 7:00,7777,7777,7777,7777,0.868,1.136,1.275,1.69,2.338,2.501,2.746,3.007,3.147,0.189,0.247,0.143
10/25/2015 8:00,7777,7777,7777,7777,0.863,1.132,1.271,1.683,2.341,2.501,2.741,3.01,3.146,0.189,0.248,0.143
10/25/2015 9:00,7777,7777,7777,7777,0.855,1.129,1.268,1.682,2.334,2.494,2.74,3.003,3.145,0.188,0.247,0.143
10/25/2015 10:00,7777,7777,7777,7777,0.855,1.126,1.268,1.684,2.335,2.494,2.746,3.001,3.147,0.188,0.247,0.143
10/25/2015 11:00,7777,7777,7777,7777,0.85,1.126,1.266,1.679,2.331,2.49,2.744,3.005,3.147,0.188,0.247,0.143
10/25/2015 12:00,7777,7777,7777,7777,0.838,1.117,1.255,1.671,2.327,2.49,2.736,2.999,3.141,0.188,0.247,0.143
10/25/2015 13:00,7777,7777,7777,7777,0.839,1.108,1.25,1.666,2.326,2.489,2.735,2.998,3.139,0.188,0.247,0.143
10/25/2015 14:00,7777,7777,7777,7777,0.823,1.099,1.243,1.663,2.318,2.481,2.725,2.994,3.136,0.188,0.247,0.143
10/25/2015 15:00,7777,7777,7777,7777,0.825,1.097,1.239,1.657,2.318,2.479,2.723,2.998,3.137,0.188,0.247,0.143
10/25/2015 16:00,7777,7777,7777,7777,0.825,1.101,1.238,1.654,2.321,2.478,2.73,2.992,3.14,0.188,0.247,0.143
10/25/2015 17:00,7777,7777,7777,7777,0.821,1.093,1.234,1.646,2.312,2.476,2.721,2.99,3.136,0.188,0.247,0.143
10/25/2015 18:00,7777,7777,7777,7777,0.817,1.089,1.23,1.646,2.31,2.476,2.725,2.988,3.134,0.188,0.247,0.143
10/25/2015 19:00,7777,7777,7777,7777,0.823,1.095,1.231,1.645,2.312,2.475,2.721,2.994,3.135,0.188,0.247,0.143
10/25/2015 20:00,7777,7777,7777,7777,0.816,1.088,1.226,1.64,2.309,2.472,2.718,2.989,3.13,0.188,0.247,0.143
10/25/2015 21:00,7777,7777,7777,7777,0.819,1.086,1.224,1.638,2.303,2.468,2.718,2.986,3.128,0.188,0.247,0.142
10/25/2015 22:00,7777,7777,7777,7777,0.827,1.089,1.224,1.636,2.301,2.47,2.715,2.982,3.122,0.188,0.247,0.142
10/25/2015 23:00,7777,7777,7777,7777,0.817,1.085,1.22,1.634,2.298,2.464,2.711,2.982,3.125,0.188,0.247,0.142
10/26/2015 0:00,7777,7777,7777,7777,0.819,1.082,1.218,1.628,2.299,2.466,2.712,2.974,3.128,0.188,0.247,0.142
10/26/2015 1:00,7777,7777,7777,7777,0.814,1.086,1.215,1.627,2.291,2.454,2.712,2.973,3.116,0.188,0.247,0.142
10/26/2015 2:00,7777,7777,7777,7777,0.811,1.076,1.214,1.619,2.289,2.452,2.706,2.97,3.116,0.188,0.247,0.142
10/26/2015 3:00,7777,7777,7777,7777,0.801,1.075,1.212,1.618,2.286,2.451,2.705,2.969,3.113,0.188,0.247,0.142
10/26/2015 4:00,7777,7777,7777,7777,0.803,1.066,1.21,1.62,2.284,2.45,2.703,2.966,3.107,0.188,0.247,0.142
10/26/2015 5:00,7777,7777,7777,7777,0.799,1.069,1.204,1.612,2.284,2.449,2.7,2.961,3.107,0.187,0.247,0.142
10/26/2015 6:00,7777,7777,7777,7777,0.795,1.067,1.196,1.612,2.28,2.447,2.699,2.961,3.109,0.187,0.247,0.142
10/26/2015 7:00,7777,7777,7777,7777,0.791,1.068,1.201,1.609,2.277,2.442,2.698,2.962,3.11,0.187,0.247,0.142
10/26/2015 8:00,7777,7777,7777,7777,0.79,1.064,1.203,1.611,2.269,2.436,2.692,2.962,3.104,0.187,0.247,0.142
10/26/2015 9:00,7777,7777,7777,7777,0.787,1.059,1.19,1.607,2.275,2.437,2.692,2.958,3.108,0.187,0.247,0.142
10/26/2015 10:00,7777,7777,7777,7777,0.785,1.055,1.194,1.602,2.27,2.433,2.682,2.96,3.1,0.187,0.247,0.142
10/26/2015 11:00,7777,7777,7777,7777,0.779,1.051,1.19,1.6,2.266,2.433,2.688,2.953,3.098,0.187,0.247,0.143
10/26/2015 12:00,7777,7777,7777,7777,0.778,1.05,1.192,1.598,2.264,2.429,2.684,2.949,3.092,0.187,0.247,0.142
10/26/2015 13:00,7777,7777,7777,7777,0.77,1.046,1.179,1.59,2.252,2.427,2.68,2.949,3.088,0.187,0.247,0.142
10/26/2015 14:00,7777,7777,7777,7777,0.767,1.04,1.179,1.588,2.256,2.421,2.674,2.952,3.096,0.187,0.247,0.142
10/26/2015 15:00,7777,7777,7777,7777,0.768,1.043,1.18,1.587,2.255,2.418,2.677,2.942,3.095,0.187,0.246,0.142
10/26/2015 16:00,7777,7777,7777,7777,0.769,1.036,1.178,1.587,2.255,2.418,2.677,2.945,3.095,0.187,0.246,0.142
10/26/2015 17:00,7777,7777,7777,7777,0.768,1.036,1.17,1.586,2.25,2.413,2.672,2.942,3.087,0.187,0.247,0.142
10/26/2015 18:00,7777,7777,7777,7777,0.768,1.03,1.161,1.576,2.242,2.409,2.664,2.93,3.078,0.187,0.247,0.142
10/26/2015 19:00,7777,7777,7777,7777,0.766,1.029,1.161,1.571,2.237,2.408,2.663,2.931,3.075,0.187,0.246,0.142
10/26/2015 20:00,7777,7777,7777,7777,0.766,1.025,1.161,1.573,2.241,2.4,2.661,2.931,3.073,0.187,0.247,0.142
10/26/2015 21:00,7777,7777,7777,7777,0.766,1.027,1.16,1.569,2.233,2.396,2.659,2.923,3.073,0.187,0.246,0.142
10/26/2015 22:00,7777,7777,7777,7777,0.772,1.029,1.158,1.563,2.233,2.396,2.657,2.923,3.071,0.187,0.247,0.142
10/26/2015 23:00,7777,7777,7777,7777,0.772,1.027,1.158,1.563,2.227,2.396,2.651,2.923,3.067,0.187,0.247,0.142
10/27/2015 0:00,7777,7777,7777,7777,0.77,1.029,1.16,1.567,2.225,2.394,2.653,2.923,3.069,0.187,0.246,0.142
10/27/2015 1:00,7777,7777,7777,7777,0.774,1.031,1.161,1.563,2.227,2.396,2.651,2.921,3.065,0.187,0.246,0.142
10/27/2015 2:00,7777,7777,7777,7777,0.774,1.029,1.16,1.561,2.227,2.39,2.647,2.921,3.065,0.187,0.246,0.142
10/27/2015 3:00,7777,7777,7777,7777,0.776,1.031,1.158,1.559,2.223,2.386,2.645,2.915,3.065,0.187,0.246,0.142
10/27/2015 4:00,7777,7777,7777,7777,0.776,1.025,1.158,1.558,2.219,2.384,2.641,2.915,3.065,0.187,0.246,0.142
10/27/2015 5:00,7777,7777,7777,7777,0.772,1.027,1.154,1.559,2.214,2.384,2.641,2.917,3.061,0.187,0.246,0.142
10/27/2015 6:00,7777,7777,7777,7777,0.778,1.027,1.156,1.556,2.215,2.384,2.635,2.911,3.063,0.187,0.246,0.142
10/27/2015 7:00,7777,7777,7777,7777,0.778,1.029,1.154,1.552,2.212,2.384,2.639,2.909,3.061,0.187,0.246,0.142
10/27/2015 8:00,7777,7777,7777,7777,0.778,1.029,1.154,1.556,2.215,2.384,2.637,2.909,3.063,0.187,0.246,0.142
10/27/2015 9:00,7777,7777,7777,7777,0.776,1.027,1.158,1.554,2.21,2.378,2.635,2.903,3.059,0.186,0.246,0.142
10/27/2015 10:00,7777,7777,7777,7777,0.778,1.029,1.16,1.552,2.208,2.376,2.63,2.9,3.055,0.186,0.246,0.142
10/27/2015 11:00,7777,7777,7777,7777,0.778,1.027,1.15,1.552,2.202,2.365,2.63,2.9,3.047,0.186,0.246,0.142
10/27/2015 12:00,7777,7777,7777,7777,0.774,1.029,1.154,1.55,2.2,2.361,2.626,2.9,3.047,0.186,0.246,0.142
10/27/2015 13:00,7777,7777,7777,7777,0.772,1.025,1.146,1.546,2.198,2.361,2.618,2.896,3.043,0.186,0.246,0.142
10/27/2015 14:00,7777,7777,7777,7777,0.776,1.025,1.148,1.546,2.198,2.357,2.618,2.892,3.041,0.186,0.246,0.142
10/27/2015 15:00,7777,7777,7777,7777,0.778,1.026,1.152,1.543,2.193,2.361,2.618,2.892,3.043,0.186,0.246,0.142
10/27/2015 16:00,7777,7777,7777,7777,0.778,1.027,1.152,1.548,2.196,2.363,2.622,2.886,3.037,0.186,0.246,0.142
10/27/2015 17:00,7777,7777,7777,7777,0.779,1.03,1.147,1.549,2.191,2.354,2.617,2.885,3.038,0.186,0.246,0.142
10/27/2015 18:00,7777,7777,7777,7777,0.778,1.027,1.148,1.543,2.187,2.348,2.612,2.878,3.035,0.186,0.246,0.142
10/27/2015 19:00,7777,7777,7777,7777,0.778,1.025,1.144,1.539,2.186,2.347,2.61,2.88,3.033,0.186,0.246,0.142
10/27/2015 20:00,7777,7777,7777,7777,0.778,1.029,1.15,1.542,2.186,2.347,2.602,2.876,3.027,0.186,0.246,0.142
10/27/2015 21:00,7777,7777,7777,7777,0.779,1.031,1.15,1.54,2.186,2.349,2.61,2.876,3.029,0.186,0.246,0.142
10/27/2015 22:00,7777,7777,7777,7777,0.781,1.034,1.15,1.546,2.183,2.347,2.606,2.876,3.029,0.186,0.246,0.142
10/27/2015 23:00,7777,7777,7777,7777,0.783,1.033,1.154,1.55,2.179,2.343,2.606,2.876,3.025,0.186,0.246,0.142
10/28/2015 0:00,7777,7777,7777,7777,0.787,1.042,1.155,1.542,2.184,2.351,2.604,2.88,3.035,0.186,0.246,0.142
10/28/2015 1:00,7777,7777,7777,7777,0.787,1.036,1.154,1.546,2.184,2.347,2.6,2.872,3.027,0.186,0.246,0.142
10/28/2015 2:00,7777,7777,7777,7777,0.79,1.039,1.149,1.547,2.18,2.335,2.596,2.867,3.025,0.186,0.246,0.142
10/28/2015 3:00,7777,7777,7777,7777,0.786,1.037,1.147,1.543,2.174,2.341,2.595,2.869,3.021,0.186,0.246,0.142
10/28/2015 4:00,7777,7777,7777,7777,0.787,1.039,1.151,1.539,2.17,2.337,2.593,2.865,3.015,0.186,0.246,0.142
10/28/2015 5:00,7777,7777,7777,7777,0.789,1.039,1.152,1.541,2.17,2.335,2.59,2.863,3.013,0.186,0.246,0.142
10/28/2015 6:00,7777,7777,7777,7777,0.791,1.037,1.152,1.541,2.166,2.331,2.586,2.86,3.013,0.186,0.246,0.142
10/28/2015 7:00,7777,7777,7777,7777,0.791,1.039,1.152,1.541,2.17,2.331,2.59,2.863,3.009,0.186,0.246,0.142
10/28/2015 8:00,7777,7777,7777,7777,0.791,1.039,1.152,1.541,2.164,2.331,2.588,2.856,3.007,0.186,0.246,0.142
10/28/2015 9:00,7777,7777,7777,7777,0.789,1.035,1.158,1.539,2.162,2.325,2.58,2.86,3.003,0.186,0.246,0.142
10/28/2015 10:00,7777,7777,7777,7777,0.787,1.037,1.154,1.535,2.16,2.323,2.58,2.852,3.001,0.186,0.246,0.142
10/28/2015 11:00,7777,7777,7777,7777,0.783,1.033,1.154,1.537,2.16,2.325,2.576,2.848,3.001,0.186,0.246,0.142
10/28/2015 12:00,7777,7777,7777,7777,0.789,1.038,1.15,1.54,2.162,2.324,2.581,2.851,3.004,0.186,0.246,0.142
10/28/2015 13:00,7777,7777,7777,7777,0.788,1.037,1.155,1.536,2.159,2.32,2.575,2.848,2.996,0.186,0.246,0.142
10/28/2015 14:00,7777,7777,7777,7777,0.782,1.033,1.152,1.531,2.16,2.325,2.575,2.851,3,0.186,0.246,0.142
10/28/2015 15:00,7777,7777,7777,7777,0.778,1.029,1.15,1.535,2.157,2.318,2.579,2.852,2.998,0.186,0.246,0.142
10/28/2015 16:00,7777,7777,7777,7777,0.777,1.026,1.155,1.54,2.161,2.317,2.574,2.85,2.997,0.186,0.246,0.142
10/28/2015 17:00,7777,7777,7777,7777,0.774,1.027,1.143,1.531,2.152,2.315,2.568,2.845,2.992,0.186,0.246,0.142
10/28/2015 18:00,7777,7777,7777,7777,0.767,1.018,1.142,1.534,2.151,2.308,2.569,2.842,2.99,0.186,0.246,0.142
10/28/2015 19:00,7777,7777,7777,7777,0.776,1.02,1.141,1.532,2.151,2.313,2.57,2.84,2.989,0.186,0.246,0.142
10/28/2015 20:00,7777,7777,7777,7777,0.776,1.027,1.143,1.534,2.151,2.313,2.564,2.838,2.987,0.186,0.246,0.142
10/28/2015 21:00,7777,7777,7777,7777,0.766,1.021,1.136,1.521,2.14,2.305,2.56,2.832,2.981,0.186,0.246,0.142
10/28/2015 22:00,7777,7777,7777,7777,0.767,1.022,1.136,1.529,2.144,2.309,2.558,2.833,2.985,0.186,0.246,0.142
10/28/2015 23:00,7777,7777,7777,7777,0.763,1.018,1.136,1.525,2.144,2.303,2.561,2.831,2.982,0.186,0.246,0.142
10/29/2015 0:00,7777,7777,7777,7777,0.762,1.017,1.136,1.521,2.14,2.303,2.558,2.829,2.979,0.186,0.246,0.142
10/29/2015 1:00,7777,7777,7777,7777,0.754,1.017,1.13,1.519,2.144,2.299,2.554,2.831,2.979,0.186,0.246,0.142
10/29/2015 2:00,7777,7777,7777,7777,0.752,1.003,1.126,1.519,2.138,2.295,2.554,2.831,2.979,0.186,0.246,0.142
10/29/2015 3:00,7777,7777,7777,7777,0.75,1.007,1.132,1.515,2.14,2.297,2.555,2.829,2.977,0.186,0.246,0.142
10/29/2015 4:00,7777,7777,7777,7777,0.744,1.001,1.13,1.521,2.142,2.297,2.555,2.829,2.977,0.186,0.246,0.142
10/29/2015 5:00,7777,7777,7777,7777,0.737,0.998,1.126,1.517,2.14,2.299,2.552,2.827,2.975,0.186,0.246,0.142
10/29/2015 6:00,7777,7777,7777,7777,0.733,0.997,1.119,1.515,2.138,2.3,2.549,2.825,2.972,0.186,0.246,0.141
10/29/2015 7:00,7777,7777,7777,7777,0.725,0.986,1.116,1.511,2.132,2.294,2.545,2.817,2.968,0.186,0.246,0.141
10/29/2015 8:00,7777,7777,7777,7777,0.718,0.985,1.113,1.508,2.133,2.291,2.544,2.818,2.969,0.186,0.246,0.141
10/29/2015 9:00,7777,7777,7777,7777,0.715,0.981,1.11,1.502,2.131,2.288,2.544,2.814,2.967,0.186,0.246,0.141
10/29/2015 10:00,7777,7777,7777,7777,0.711,0.977,1.11,1.502,2.131,2.288,2.542,2.818,2.967,0.186,0.246,0.141
10/29/2015 11:00,7777,7777,7777,7777,0.709,0.979,1.104,1.502,2.127,2.288,2.542,2.816,2.963,0.186,0.246,0.141
10/29/2015 12:00,7777,7777,7777,7777,0.705,0.969,1.098,1.498,2.125,2.286,2.54,2.808,2.965,0.185,0.246,0.141
10/29/2015 13:00,7777,7777,7777,7777,0.699,0.966,1.091,1.494,2.127,2.282,2.538,2.806,2.961,0.185,0.246,0.141
10/29/2015 14:00,7777,7777,7777,7777,0.692,0.956,1.087,1.487,2.123,2.288,2.537,2.806,2.958,0.185,0.246,0.141
10/29/2015 15:00,7777,7777,7777,7777,0.683,0.951,1.079,1.485,2.119,2.28,2.535,2.802,2.952,0.185,0.246,0.141
10/29/2015 16:00,7777,7777,7777,7777,0.677,0.947,1.077,1.481,2.121,2.28,2.529,2.802,2.95,0.185,0.246,0.141
10/29/2015 17:00,7777,7777,7777,7777,0.675,0.943,1.072,1.479,2.117,2.274,2.533,2.802,2.95,0.185,0.245,0.141
10/29/2015 18:00,7777,7777,7777,7777,0.671,0.941,1.073,1.477,2.119,2.278,2.53,2.802,2.953,0.185,0.246,0.141
10/29/2015 19:00,7777,7777,7777,7777,0.667,0.938,1.063,1.475,2.113,2.272,2.526,2.798,2.945,0.185,0.246,0.141
10/29/2015 20:00,7777,7777,7777,7777,0.662,0.93,1.066,1.47,2.112,2.274,2.529,2.795,2.944,0.185,0.246,0.141
10/29/2015 21:00,7777,7777,7777,7777,0.658,0.928,1.063,1.468,2.106,2.273,2.525,2.795,2.946,0.185,0.246,0.141
10/29/2015 22:00,7777,7777,7777,7777,0.658,0.924,1.057,1.46,2.11,2.267,2.519,2.789,2.944,0.185,0.245,0.141
10/29/2015 23:00,7777,7777,7777,7777,0.649,0.919,1.047,1.458,2.106,2.265,2.521,2.791,2.942,0.185,0.245,0.141
10/30/2015 0:00,7777,7777,7777,7777,0.641,0.911,1.044,1.451,2.106,2.265,2.516,2.789,2.942,0.185,0.245,0.141
10/30/2015 1:00,7777,7777,7777,7777,0.639,0.909,1.042,1.447,2.102,2.261,2.514,2.787,2.937,0.185,0.245,0.141
10/30/2015 2:00,7777,7777,7777,7777,0.632,0.9,1.04,1.445,2.098,2.259,2.512,2.785,2.938,0.185,0.245,0.141
10/30/2015 3:00,7777,7777,7777,7777,0.623,0.894,1.029,1.443,2.093,2.259,2.514,2.782,2.933,0.185,0.245,0.141
10/30/2015 4:00,7777,7777,7777,7777,0.62,0.887,1.024,1.435,2.09,2.252,2.507,2.781,2.932,0.185,0.245,0.141
10/30/2015 5:00,7777,7777,7777,7777,0.613,0.887,1.019,1.432,2.083,2.254,2.508,2.778,2.925,0.185,0.245,0.141
10/30/2015 6:00,7777,7777,7777,7777,0.613,0.883,1.013,1.43,2.083,2.252,2.502,2.778,2.925,0.185,0.245,0.141
10/30/2015 7:00,7777,7777,7777,7777,0.606,0.875,1.01,1.426,2.079,2.25,2.501,2.774,2.921,0.184,0.245,0.141
10/30/2015 8:00,7777,7777,7777,7777,0.598,0.872,1.008,1.419,2.079,2.244,2.501,2.776,2.923,0.184,0.245,0.141
10/30/2015 9:00,7777,7777,7777,7777,0.598,0.86,1.004,1.42,2.079,2.246,2.499,2.772,2.923,0.184,0.245,0.141
10/30/2015 10:00,7777,7777,7777,7777,0.592,0.86,0.998,1.414,2.079,2.245,2.5,2.772,2.921,0.184,0.245,0.141
10/30/2015 11:00,7777,7777,7777,7777,0.586,0.852,0.994,1.41,2.079,2.239,2.498,2.772,2.921,0.184,0.245,0.141
10/30/2015 12:00,7777,7777,7777,7777,0.576,0.849,0.987,1.405,2.077,2.238,2.499,2.768,2.915,0.184,0.245,0.141
10/30/2015 13:00,7777,7777,7777,7777,0.577,0.844,0.982,1.401,2.075,2.235,2.492,2.767,2.916,0.184,0.245,0.141
10/30/2015 14:00,7777,7777,7777,7777,0.572,0.837,0.977,1.395,2.067,2.232,2.492,2.77,2.915,0.184,0.245,0.141
