Date	Time (AKST)	Discharge (cms)
7/27/15	11:00	14.78
7/27/15	11:15	14.38
7/27/15	11:30	15.00
7/27/15	11:45	14.89
7/27/15	12:00	14.65
7/27/15	12:15	14.96
7/27/15	12:30	15.06
7/27/15	12:45	15.40
7/27/15	13:00	15.55
7/27/15	13:15	15.56
7/27/15	13:30	15.98
7/27/15	13:45	16.30
7/27/15	14:00	16.34
7/27/15	14:15	16.45
7/27/15	14:30	17.06
7/27/15	14:45	17.10
7/27/15	15:00	16.78
7/27/15	15:15	17.01
7/27/15	15:30	16.93
7/27/15	15:45	16.89
7/27/15	16:00	17.41
7/27/15	16:15	17.88
7/27/15	16:30	17.56
7/27/15	16:45	17.65
7/27/15	17:00	18.04
7/27/15	17:15	17.49
7/27/15	17:30	17.33
7/27/15	17:45	17.55
7/27/15	18:00	17.65
7/27/15	18:15	17.74
7/27/15	18:30	18.43
7/27/15	18:45	17.94
7/27/15	19:00	18.90
7/27/15	19:15	18.49
7/27/15	19:30	18.78
7/27/15	19:45	18.78
7/27/15	20:00	18.33
7/27/15	20:15	18.34
7/27/15	20:30	18.03
7/27/15	20:45	18.58
7/27/15	21:00	18.07
7/27/15	21:15	18.03
7/27/15	21:30	17.70
7/27/15	21:45	17.83
7/27/15	22:00	17.70
7/27/15	22:15	17.82
7/27/15	22:30	17.83
7/27/15	22:45	17.22
7/27/15	23:00	16.86
7/27/15	23:15	17.39
7/27/15	23:30	17.31
7/27/15	23:45	17.42
7/28/15	0:00	17.68
7/28/15	0:15	17.21
7/28/15	0:30	16.91
7/28/15	0:45	16.57
7/28/15	1:00	15.79
7/28/15	1:15	17.09
7/28/15	1:30	16.84
7/28/15	1:45	16.85
7/28/15	2:00	16.40
7/28/15	2:15	16.61
7/28/15	2:30	16.84
7/28/15	2:45	16.24
7/28/15	3:00	16.41
7/28/15	3:15	16.23
7/28/15	3:30	15.78
7/28/15	3:45	16.02
7/28/15	4:00	15.79
7/28/15	4:15	15.54
7/28/15	4:30	15.18
7/28/15	4:45	15.57
7/28/15	5:00	16.00
7/28/15	5:15	15.26
7/28/15	5:30	15.26
7/28/15	5:45	15.21
7/28/15	6:00	15.29
7/28/15	6:15	15.25
7/28/15	6:30	15.52
7/28/15	6:45	15.29
7/28/15	7:00	15.24
7/28/15	7:15	15.05
7/28/15	7:30	15.20
7/28/15	7:45	15.26
7/28/15	8:00	15.17
7/28/15	8:15	15.55
7/28/15	8:30	15.31
7/28/15	8:45	15.23
7/28/15	9:00	15.01
7/28/15	9:15	14.72
7/28/15	9:30	14.72
7/28/15	9:45	15.04
7/28/15	10:00	14.79
7/28/15	10:15	14.57
7/28/15	10:30	14.55
7/28/15	10:45	14.66
7/28/15	11:00	14.60
7/28/15	11:15	15.01
7/28/15	11:30	14.66
7/28/15	11:45	14.46
7/28/15	12:00	15.12
7/28/15	12:15	14.84
7/28/15	12:30	15.01
7/28/15	12:45	15.45
7/28/15	13:00	15.17
7/28/15	13:15	15.38
7/28/15	13:30	15.49
7/28/15	13:45	15.52
7/28/15	14:00	15.24
7/28/15	14:15	15.80
7/28/15	14:30	15.80
7/28/15	14:45	16.08
7/28/15	15:00	16.31
7/28/15	15:15	16.27
7/28/15	15:30	16.27
7/28/15	15:45	16.36
7/28/15	16:00	16.48
7/28/15	16:15	15.80
7/28/15	16:30	16.81
7/28/15	16:45	16.25
7/28/15	17:00	16.63
7/28/15	17:15	16.40
7/28/15	17:30	16.83
7/28/15	17:45	16.95
7/28/15	18:00	16.74
7/28/15	18:15	16.45
7/28/15	18:30	16.26
7/28/15	18:45	16.37
7/28/15	19:00	16.42
7/28/15	19:15	16.16
7/28/15	19:30	16.19
7/28/15	19:45	16.28
7/28/15	20:00	17.07
7/28/15	20:15	16.90
7/28/15	20:30	16.94
7/28/15	20:45	16.75
7/28/15	21:00	16.53
7/28/15	21:15	16.50
7/28/15	21:30	16.37
7/28/15	21:45	16.13
7/28/15	22:00	16.37
7/28/15	22:15	16.42
7/28/15	22:30	16.33
7/28/15	22:45	16.12
7/28/15	23:00	16.46
7/28/15	23:15	16.50
7/28/15	23:30	16.65
7/28/15	23:45	16.72
7/29/15	0:00	16.51
7/29/15	0:15	16.36
7/29/15	0:30	16.41
7/29/15	0:45	16.22
7/29/15	1:00	16.58
7/29/15	1:15	15.93
7/29/15	1:30	15.77
7/29/15	1:45	16.18
7/29/15	2:00	15.80
7/29/15	2:15	16.08
7/29/15	2:30	15.36
7/29/15	2:45	15.74
7/29/15	3:00	15.71
7/29/15	3:15	15.64
7/29/15	3:30	15.27
7/29/15	3:45	15.27
7/29/15	4:00	15.26
7/29/15	4:15	15.20
7/29/15	4:30	15.83
7/29/15	4:45	15.40
7/29/15	5:00	15.37
7/29/15	5:15	15.17
7/29/15	5:30	15.20
7/29/15	5:45	15.48
7/29/15	6:00	15.21
7/29/15	6:15	14.67
7/29/15	6:30	14.53
7/29/15	6:45	15.09
7/29/15	7:00	14.94
7/29/15	7:15	14.74
7/29/15	7:30	14.98
7/29/15	7:45	15.22
7/29/15	8:00	14.38
7/29/15	8:15	14.60
7/29/15	8:30	14.84
7/29/15	8:45	14.75
7/29/15	9:00	14.65
7/29/15	9:15	14.51
7/29/15	9:30	14.76
7/29/15	9:45	14.67
7/29/15	10:00	14.88
7/29/15	10:15	15.01
7/29/15	10:30	15.42
7/29/15	10:45	15.34
7/29/15	11:00	15.21
7/29/15	11:15	15.18
7/29/15	11:30	14.99
7/29/15	11:45	15.39
7/29/15	12:00	15.67
7/29/15	12:15	15.64
7/29/15	12:30	15.79
7/29/15	12:45	15.58
7/29/15	13:00	15.94
7/29/15	13:15	15.85
7/29/15	13:30	16.29
7/29/15	13:45	15.86
7/29/15	14:00	16.02
7/29/15	14:15	16.64
7/29/15	14:30	16.39
7/29/15	14:45	16.15
7/29/15	15:00	16.05
7/29/15	15:15	16.01
7/29/15	15:30	16.37
7/29/15	15:45	16.72
7/29/15	16:00	16.72
7/29/15	16:15	16.62
7/29/15	16:30	17.27
7/29/15	16:45	16.99
7/29/15	17:00	16.63
7/29/15	17:15	16.30
7/29/15	17:30	17.31
7/29/15	17:45	17.06
7/29/15	18:00	17.03
7/29/15	18:15	16.76
7/29/15	18:30	16.75
7/29/15	18:45	16.96
7/29/15	19:00	17.04
7/29/15	19:15	17.17
7/29/15	19:30	17.07
7/29/15	19:45	17.26
7/29/15	20:00	17.15
7/29/15	20:15	17.20
7/29/15	20:30	16.87
7/29/15	20:45	17.83
7/29/15	21:00	16.96
7/29/15	21:15	17.19
7/29/15	21:30	17.19
7/29/15	21:45	17.26
7/29/15	22:00	17.34
7/29/15	22:15	17.69
7/29/15	22:30	17.60
7/29/15	22:45	17.35
7/29/15	23:00	16.77
7/29/15	23:15	17.39
7/29/15	23:30	17.21
7/29/15	23:45	16.57
7/30/15	0:00	16.32
7/30/15	0:15	16.45
7/30/15	0:30	16.22
7/30/15	0:45	16.14
7/30/15	1:00	16.05
7/30/15	1:15	16.17
7/30/15	1:30	16.32
7/30/15	1:45	16.64
7/30/15	2:00	16.24
7/30/15	2:15	16.24
7/30/15	2:30	16.35
7/30/15	2:45	16.20
7/30/15	3:00	15.78
7/30/15	3:15	15.46
7/30/15	3:30	15.78
7/30/15	3:45	15.54
7/30/15	4:00	15.69
7/30/15	4:15	15.75
7/30/15	4:30	15.90
7/30/15	4:45	15.70
7/30/15	5:00	16.07
7/30/15	5:15	16.26
7/30/15	5:30	15.74
7/30/15	5:45	16.41
7/30/15	6:00	16.37
7/30/15	6:15	15.86
7/30/15	6:30	15.85
7/30/15	6:45	15.78
7/30/15	7:00	16.06
7/30/15	7:15	16.05
7/30/15	7:30	16.06
7/30/15	7:45	16.04
7/30/15	8:00	16.04
7/30/15	8:15	16.06
7/30/15	8:30	16.25
7/30/15	8:45	16.22
7/30/15	9:00	16.22
7/30/15	9:15	15.86
7/30/15	9:30	16.04
7/30/15	9:45	15.72
7/30/15	10:00	15.96
7/30/15	10:15	15.68
7/30/15	10:30	15.74
7/30/15	10:45	15.68
7/30/15	11:00	15.92
7/30/15	11:15	15.92
7/30/15	11:30	15.69
7/30/15	11:45	15.95
7/30/15	12:00	16.08
7/30/15	12:15	16.17
7/30/15	12:30	15.47
7/30/15	12:45	15.63
7/30/15	13:00	15.90
7/30/15	13:15	15.90
7/30/15	13:30	16.18
7/30/15	13:45	16.10
7/30/15	14:00	15.93
7/30/15	14:15	16.43
7/30/15	14:30	16.34
7/30/15	14:45	16.87
7/30/15	15:00	16.93
7/30/15	15:15	17.02
7/30/15	15:30	16.87
7/30/15	15:45	17.28
7/30/15	16:00	17.93
7/30/15	16:15	17.57
7/30/15	16:30	17.85
7/30/15	16:45	17.46
7/30/15	17:00	18.53
7/30/15	17:15	18.03
7/30/15	17:30	17.88
7/30/15	17:45	18.16
7/30/15	18:00	17.84
7/30/15	18:15	18.16
7/30/15	18:30	17.57
7/30/15	18:45	17.59
7/30/15	19:00	17.48
7/30/15	19:15	17.79
7/30/15	19:30	17.80
7/30/15	19:45	18.21
7/30/15	20:00	17.60
7/30/15	20:15	17.72
7/30/15	20:30	17.79
7/30/15	20:45	17.87
7/30/15	21:00	17.67
7/30/15	21:15	17.73
7/30/15	21:30	17.04
7/30/15	21:45	17.23
7/30/15	22:00	16.99
7/30/15	22:15	17.20
7/30/15	22:30	16.71
7/30/15	22:45	17.32
7/30/15	23:00	16.88
7/30/15	23:15	16.65
7/30/15	23:30	16.53
7/30/15	23:45	16.63
7/31/15	0:00	16.79
7/31/15	0:15	16.68
7/31/15	0:30	16.65
7/31/15	0:45	17.20
7/31/15	1:00	16.63
7/31/15	1:15	16.47
7/31/15	1:30	16.11
7/31/15	1:45	16.62
7/31/15	2:00	16.51
7/31/15	2:15	16.61
7/31/15	2:30	16.10
7/31/15	2:45	15.97
7/31/15	3:00	16.68
7/31/15	3:15	16.17
7/31/15	3:30	16.20
7/31/15	3:45	16.78
7/31/15	4:00	16.24
7/31/15	4:15	16.26
7/31/15	4:30	16.11
7/31/15	4:45	16.35
7/31/15	5:00	16.31
7/31/15	5:15	16.81
7/31/15	5:30	16.87
7/31/15	5:45	16.75
7/31/15	6:00	16.59
7/31/15	6:15	16.54
7/31/15	6:30	16.15
7/31/15	6:45	16.39
7/31/15	7:00	15.98
7/31/15	7:15	16.25
7/31/15	7:30	15.82
7/31/15	7:45	16.06
7/31/15	8:00	16.23
7/31/15	8:15	15.96
7/31/15	8:30	16.26
7/31/15	8:45	16.04
7/31/15	9:00	15.58
7/31/15	9:15	15.70
7/31/15	9:30	16.17
7/31/15	9:45	16.58
7/31/15	10:00	16.58
7/31/15	10:15	16.93
7/31/15	10:30	16.59
7/31/15	10:45	16.56
7/31/15	11:00	16.75
7/31/15	11:15	16.41
7/31/15	11:30	16.34
7/31/15	11:45	16.48
7/31/15	12:00	15.81
7/31/15	12:15	15.92
7/31/15	12:30	15.71
7/31/15	12:45	15.75
7/31/15	13:00	16.74
7/31/15	13:15	16.39
7/31/15	13:30	16.99
7/31/15	13:45	16.27
7/31/15	14:00	16.77
7/31/15	14:15	16.72
7/31/15	14:30	16.54
7/31/15	14:45	16.87
7/31/15	15:00	17.39
7/31/15	15:15	17.15
7/31/15	15:30	17.42
7/31/15	15:45	17.62
7/31/15	16:00	17.20
7/31/15	16:15	17.39
7/31/15	16:30	17.19
7/31/15	16:45	17.99
7/31/15	17:00	17.60
7/31/15	17:15	17.72
7/31/15	17:30	18.25
7/31/15	17:45	18.29
7/31/15	18:00	18.47
7/31/15	18:15	17.88
7/31/15	18:30	18.23
7/31/15	18:45	18.33
7/31/15	19:00	18.96
7/31/15	19:15	18.03
7/31/15	19:30	18.31
7/31/15	19:45	17.81
7/31/15	20:00	18.67
7/31/15	20:15	18.35
7/31/15	20:30	17.80
7/31/15	20:45	17.61
7/31/15	21:00	17.73
7/31/15	21:15	17.22
7/31/15	21:30	17.56
7/31/15	21:45	17.99
7/31/15	22:00	17.43
7/31/15	22:15	17.87
7/31/15	22:30	17.37
7/31/15	22:45	17.56
7/31/15	23:00	17.50
7/31/15	23:15	17.26
7/31/15	23:30	17.49
7/31/15	23:45	17.40
8/1/15	0:00	16.65
8/1/15	0:15	16.97
8/1/15	0:30	16.40
8/1/15	0:45	16.54
8/1/15	1:00	16.25
8/1/15	1:15	16.36
8/1/15	1:30	16.09
8/1/15	1:45	15.97
8/1/15	2:00	16.04
8/1/15	2:15	16.22
8/1/15	2:30	15.67
8/1/15	2:45	15.81
8/1/15	3:00	15.53
8/1/15	3:15	14.94
8/1/15	3:30	15.02
8/1/15	3:45	15.23
8/1/15	4:00	15.22
8/1/15	4:15	14.78
8/1/15	4:30	15.20
8/1/15	4:45	15.18
8/1/15	5:00	14.74
8/1/15	5:15	15.46
8/1/15	5:30	15.38
8/1/15	5:45	15.15
8/1/15	6:00	14.99
8/1/15	6:15	15.06
8/1/15	6:30	15.11
8/1/15	6:45	14.59
8/1/15	7:00	14.84
8/1/15	7:15	14.82
8/1/15	7:30	14.84
8/1/15	7:45	15.41
8/1/15	8:00	14.72
8/1/15	8:15	14.48
8/1/15	8:30	15.40
8/1/15	8:45	14.58
8/1/15	9:00	15.16
8/1/15	9:15	14.63
8/1/15	9:30	14.77
8/1/15	9:45	14.82
8/1/15	10:00	14.77
8/1/15	10:15	14.65
8/1/15	10:30	14.71
8/1/15	10:45	14.51
8/1/15	11:00	14.31
8/1/15	11:15	14.75
8/1/15	11:30	14.39
8/1/15	11:45	14.68
8/1/15	12:00	14.67
8/1/15	12:15	14.96
8/1/15	12:30	14.87
8/1/15	12:45	14.53
8/1/15	13:00	14.86
8/1/15	13:15	15.49
8/1/15	13:30	15.19
8/1/15	13:45	15.53
8/1/15	14:00	15.48
8/1/15	14:15	15.85
8/1/15	14:30	16.07
8/1/15	14:45	15.76
8/1/15	15:00	16.64
8/1/15	15:15	16.73
8/1/15	15:30	16.79
8/1/15	15:45	17.47
8/1/15	16:00	17.19
8/1/15	16:15	17.53
8/1/15	16:30	17.11
8/1/15	16:45	16.99
8/1/15	17:00	17.74
8/1/15	17:15	17.56
8/1/15	17:30	17.38
8/1/15	17:45	17.26
8/1/15	18:00	17.50
8/1/15	18:15	16.80
8/1/15	18:30	17.40
8/1/15	18:45	17.69
8/1/15	19:00	17.41
8/1/15	19:15	17.44
8/1/15	19:30	17.47
8/1/15	19:45	17.31
8/1/15	20:00	17.79
8/1/15	20:15	17.56
8/1/15	20:30	17.26
8/1/15	20:45	17.21
8/1/15	21:00	17.28
8/1/15	21:15	17.51
8/1/15	21:30	17.08
8/1/15	21:45	17.57
8/1/15	22:00	16.84
8/1/15	22:15	17.27
8/1/15	22:30	16.84
8/1/15	22:45	16.57
8/1/15	23:00	17.08
8/1/15	23:15	16.88
8/1/15	23:30	17.32
8/1/15	23:45	16.64
8/2/15	0:00	16.41
8/2/15	0:15	16.77
8/2/15	0:30	17.09
8/2/15	0:45	17.03
8/2/15	1:00	17.39
8/2/15	1:15	16.67
8/2/15	1:30	16.47
8/2/15	1:45	16.40
8/2/15	2:00	17.03
8/2/15	2:15	16.05
8/2/15	2:30	16.31
8/2/15	2:45	16.44
8/2/15	3:00	16.60
8/2/15	3:15	16.55
8/2/15	3:30	16.38
8/2/15	3:45	16.12
8/2/15	4:00	16.53
8/2/15	4:15	16.10
8/2/15	4:30	16.28
8/2/15	4:45	15.48
8/2/15	5:00	16.26
8/2/15	5:15	15.46
8/2/15	5:30	15.63
8/2/15	5:45	15.58
8/2/15	6:00	15.56
8/2/15	6:15	15.15
8/2/15	6:30	15.18
8/2/15	6:45	14.97
8/2/15	7:00	14.56
8/2/15	7:15	14.86
8/2/15	7:30	14.75
8/2/15	7:45	14.79
8/2/15	8:00	14.35
8/2/15	8:15	14.54
8/2/15	8:30	14.64
8/2/15	8:45	14.34
8/2/15	9:00	14.35
8/2/15	9:15	14.03
8/2/15	9:30	14.05
8/2/15	9:45	14.24
8/2/15	10:00	13.95
8/2/15	10:15	13.96
8/2/15	10:30	13.42
8/2/15	10:45	13.89
8/2/15	11:00	13.87
8/2/15	11:15	13.80
8/2/15	11:30	13.47
8/2/15	11:45	13.75
8/2/15	12:00	13.73
8/2/15	12:15	13.58
8/2/15	12:30	13.98
8/2/15	12:45	13.75
8/2/15	13:00	14.16
8/2/15	13:15	14.49
8/2/15	13:30	14.34
8/2/15	13:45	14.29
8/2/15	14:00	14.59
8/2/15	14:15	14.69
8/2/15	14:30	14.54
8/2/15	14:45	15.34
8/2/15	15:00	15.49
8/2/15	15:15	15.40
8/2/15	15:30	15.83
8/2/15	15:45	15.53
8/2/15	16:00	15.84
8/2/15	16:15	15.63
8/2/15	16:30	15.52
8/2/15	16:45	15.72
8/2/15	17:00	16.11
8/2/15	17:15	15.82
8/2/15	17:30	16.56
8/2/15	17:45	16.23
8/2/15	18:00	17.01
8/2/15	18:15	16.73
8/2/15	18:30	16.86
8/2/15	18:45	16.97
8/2/15	19:00	16.86
8/2/15	19:15	16.86
8/2/15	19:30	16.61
8/2/15	19:45	16.86
8/2/15	20:00	17.10
8/2/15	20:15	16.64
8/2/15	20:30	17.06
8/2/15	20:45	17.10
8/2/15	21:00	16.61
8/2/15	21:15	16.50
8/2/15	21:30	16.07
8/2/15	21:45	16.26
8/2/15	22:00	16.40
8/2/15	22:15	16.48
8/2/15	22:30	15.94
8/2/15	22:45	15.99
8/2/15	23:00	16.17
8/2/15	23:15	15.77
8/2/15	23:30	16.38
8/2/15	23:45	16.51
8/3/15	0:00	16.28
8/3/15	0:15	15.88
8/3/15	0:30	15.66
8/3/15	0:45	16.04
8/3/15	1:00	16.05
8/3/15	1:15	15.56
8/3/15	1:30	15.90
8/3/15	1:45	15.62
8/3/15	2:00	15.55
8/3/15	2:15	15.91
8/3/15	2:30	15.31
8/3/15	2:45	15.43
8/3/15	3:00	15.47
8/3/15	3:15	15.41
8/3/15	3:30	15.46
8/3/15	3:45	15.50
8/3/15	4:00	15.16
8/3/15	4:15	14.88
8/3/15	4:30	16.02
8/3/15	4:45	15.39
8/3/15	5:00	15.17
8/3/15	5:15	14.98
8/3/15	5:30	15.13
8/3/15	5:45	14.85
8/3/15	6:00	14.83
8/3/15	6:15	14.75
8/3/15	6:30	15.15
8/3/15	6:45	14.84
8/3/15	7:00	14.96
8/3/15	7:15	14.82
8/3/15	7:30	14.44
8/3/15	7:45	14.60
8/3/15	8:00	14.66
8/3/15	8:15	14.80
8/3/15	8:30	14.36
8/3/15	8:45	14.40
8/3/15	9:00	14.04
8/3/15	9:15	13.98
8/3/15	9:30	14.36
8/3/15	9:45	13.56
8/3/15	10:00	14.25
8/3/15	10:15	14.36
8/3/15	10:30	14.36
8/3/15	10:45	14.49
8/3/15	11:00	14.39
8/3/15	11:15	13.99
8/3/15	11:30	13.94
8/3/15	11:45	13.74
8/3/15	12:00	14.42
8/3/15	12:15	13.91
8/3/15	12:30	14.81
8/3/15	12:45	14.54
8/3/15	13:00	14.38
8/3/15	13:15	14.57
8/3/15	13:30	14.70
8/3/15	13:45	14.62
8/3/15	14:00	14.62
8/3/15	14:15	15.01
8/3/15	14:30	14.84
8/3/15	14:45	15.74
8/3/15	15:00	16.07
8/3/15	15:15	16.24
8/3/15	15:30	16.31
8/3/15	15:45	16.82
8/3/15	16:00	16.47
8/3/15	16:15	16.59
8/3/15	16:30	16.93
8/3/15	16:45	17.03
8/3/15	17:00	17.81
8/3/15	17:15	16.83
8/3/15	17:30	17.51
8/3/15	17:45	17.17
8/3/15	18:00	17.22
8/3/15	18:15	17.12
8/3/15	18:30	17.83
8/3/15	18:45	17.51
8/3/15	19:00	17.38
8/3/15	19:15	17.38
8/3/15	19:30	17.52
8/3/15	19:45	17.55
8/3/15	20:00	17.32
8/3/15	20:15	17.01
8/3/15	20:30	16.97
8/3/15	20:45	16.79
8/3/15	21:00	17.14
8/3/15	21:15	17.55
8/3/15	21:30	17.21
8/3/15	21:45	16.91
8/3/15	22:00	17.89
8/3/15	22:15	16.95
8/3/15	22:30	17.00
8/3/15	22:45	17.72
8/3/15	23:00	17.23
8/3/15	23:15	17.32
8/3/15	23:30	17.09
8/3/15	23:45	16.78
8/4/15	0:00	16.75
8/4/15	0:15	17.42
8/4/15	0:30	17.40
8/4/15	0:45	16.74
8/4/15	1:00	16.54
8/4/15	1:15	16.73
8/4/15	1:30	16.89
8/4/15	1:45	16.83
8/4/15	2:00	16.57
8/4/15	2:15	16.34
8/4/15	2:30	17.13
8/4/15	2:45	16.01
8/4/15	3:00	16.60
8/4/15	3:15	16.35
8/4/15	3:30	16.38
8/4/15	3:45	15.97
8/4/15	4:00	16.54
8/4/15	4:15	16.27
8/4/15	4:30	16.24
8/4/15	4:45	15.96
8/4/15	5:00	16.07
8/4/15	5:15	16.30
8/4/15	5:30	16.46
8/4/15	5:45	15.45
8/4/15	6:00	15.99
8/4/15	6:15	15.85
8/4/15	6:30	15.12
8/4/15	6:45	15.47
8/4/15	7:00	16.37
8/4/15	7:15	15.62
8/4/15	7:30	16.06
8/4/15	7:45	15.52
8/4/15	8:00	15.79
8/4/15	8:15	15.89
8/4/15	8:30	15.37
8/4/15	8:45	15.59
8/4/15	9:00	15.73
8/4/15	9:15	15.29
8/4/15	9:30	15.53
8/4/15	9:45	15.93
8/4/15	10:00	3.81
8/4/15	10:15	15.42
8/4/15	10:30	15.45
8/4/15	10:45	15.42
8/4/15	11:00	15.21
8/4/15	11:15	15.56
8/4/15	11:30	3.81
8/4/15	11:45	3.81
8/4/15	12:00	3.81
8/4/15	12:15	3.81
8/4/15	12:30	3.81
8/4/15	12:45	3.81
8/4/15	13:00	3.81
8/4/15	13:15	3.81
8/4/15	13:30	3.81
8/4/15	13:45	3.81
8/4/15	14:00	3.81
8/4/15	14:15	3.81
8/4/15	14:30	3.81
8/4/15	14:45	3.81
8/4/15	15:00	3.81
8/4/15	15:15	3.81
8/4/15	15:30	3.81
8/4/15	15:45	3.81
8/4/15	16:00	3.81
8/4/15	16:15	3.81
8/4/15	16:30	3.81
8/4/15	16:45	3.81
8/4/15	17:00	3.81
8/4/15	17:15	3.81
8/4/15	17:30	3.81
8/4/15	17:45	3.81
8/4/15	18:00	18.14
8/4/15	18:15	18.52
8/4/15	18:30	17.56
8/4/15	18:45	17.72
8/4/15	19:00	18.42
8/4/15	19:15	18.38
8/4/15	19:30	18.23
8/4/15	19:45	18.15
8/4/15	20:00	18.01
8/4/15	20:15	18.62
8/4/15	20:30	17.42
8/4/15	20:45	18.04
8/4/15	21:00	18.01
8/4/15	21:15	17.70
8/4/15	21:30	18.07
8/4/15	21:45	18.43
8/4/15	22:00	17.94
8/4/15	22:15	17.66
8/4/15	22:30	18.05
8/4/15	22:45	17.73
8/4/15	23:00	17.90
8/4/15	23:15	18.34
8/4/15	23:30	17.63
8/4/15	23:45	18.24
8/5/15	0:00	17.55
8/5/15	0:15	17.15
8/5/15	0:30	17.61
8/5/15	0:45	17.48
8/5/15	1:00	17.10
8/5/15	1:15	17.14
8/5/15	1:30	17.61
8/5/15	1:45	17.13
8/5/15	2:00	17.77
8/5/15	2:15	17.67
8/5/15	2:30	16.81
8/5/15	2:45	16.66
8/5/15	3:00	17.14
8/5/15	3:15	17.30
8/5/15	3:30	17.04
8/5/15	3:45	17.33
8/5/15	4:00	16.99
8/5/15	4:15	17.04
8/5/15	4:30	17.28
8/5/15	4:45	17.76
8/5/15	5:00	17.22
8/5/15	5:15	17.38
8/5/15	5:30	16.92
8/5/15	5:45	16.97
8/5/15	6:00	16.83
8/5/15	6:15	16.87
8/5/15	6:30	16.92
8/5/15	6:45	17.23
8/5/15	7:00	17.41
8/5/15	7:15	16.92
8/5/15	7:30	16.37
8/5/15	7:45	16.88
8/5/15	8:00	16.59
8/5/15	8:15	17.08
8/5/15	8:30	16.73
8/5/15	8:45	16.87
8/5/15	9:00	16.94
8/5/15	9:15	17.11
8/5/15	9:30	16.98
8/5/15	9:45	16.57
8/5/15	10:00	16.85
8/5/15	10:15	16.81
8/5/15	10:30	17.05
8/5/15	10:45	16.99
8/5/15	11:00	16.64
8/5/15	11:15	16.61
8/5/15	11:30	16.34
8/5/15	11:45	15.77
8/5/15	12:00	16.46
8/5/15	12:15	16.37
8/5/15	12:30	16.75
8/5/15	12:45	16.32
8/5/15	13:00	17.47
8/5/15	13:15	16.65
8/5/15	13:30	17.06
8/5/15	13:45	17.06
8/5/15	14:00	17.38
8/5/15	14:15	17.13
8/5/15	14:30	18.22
8/5/15	14:45	18.07
8/5/15	15:00	18.17
8/5/15	15:15	18.13
8/5/15	15:30	18.08
8/5/15	15:45	18.16
8/5/15	16:00	18.28
8/5/15	16:15	18.71
8/5/15	16:30	18.38
8/5/15	16:45	18.63
8/5/15	17:00	18.46
8/5/15	17:15	18.57
8/5/15	17:30	18.85
8/5/15	17:45	18.24
8/5/15	18:00	18.77
8/5/15	18:15	18.92
8/5/15	18:30	18.43
8/5/15	18:45	18.85
8/5/15	19:00	18.12
8/5/15	19:15	19.20
8/5/15	19:30	19.28
8/5/15	19:45	18.93
8/5/15	20:00	19.24
8/5/15	20:15	19.00
8/5/15	20:30	19.21
8/5/15	20:45	19.33
8/5/15	21:00	19.18
8/5/15	21:15	18.59
8/5/15	21:30	19.13
8/5/15	21:45	18.72
8/5/15	22:00	18.62
8/5/15	22:15	18.95
8/5/15	22:30	18.68
8/5/15	22:45	18.89
8/5/15	23:00	18.39
8/5/15	23:15	18.44
8/5/15	23:30	18.12
8/5/15	23:45	18.41
8/6/15	0:00	18.29
8/6/15	0:15	17.95
8/6/15	0:30	18.44
8/6/15	0:45	17.92
8/6/15	1:00	17.60
8/6/15	1:15	17.95
8/6/15	1:30	17.85
8/6/15	1:45	17.86
8/6/15	2:00	17.17
8/6/15	2:15	17.44
8/6/15	2:30	17.26
8/6/15	2:45	17.64
8/6/15	3:00	17.41
8/6/15	3:15	17.37
8/6/15	3:30	17.63
8/6/15	3:45	18.23
8/6/15	4:00	17.91
8/6/15	4:15	17.87
8/6/15	4:30	17.55
8/6/15	4:45	17.37
8/6/15	5:00	17.55
8/6/15	5:15	17.17
8/6/15	5:30	17.35
8/6/15	5:45	17.76
8/6/15	6:00	18.07
8/6/15	6:15	17.09
8/6/15	6:30	17.35
8/6/15	6:45	17.26
8/6/15	7:00	17.24
8/6/15	7:15	17.21
8/6/15	7:30	17.66
8/6/15	7:45	16.88
8/6/15	8:00	16.86
8/6/15	8:15	17.17
8/6/15	8:30	16.91
8/6/15	8:45	17.05
8/6/15	9:00	17.25
8/6/15	9:15	17.08
8/6/15	9:30	16.46
8/6/15	9:45	16.81
8/6/15	10:00	17.37
8/6/15	10:15	17.12
8/6/15	10:30	16.92
8/6/15	10:45	17.03
8/6/15	11:00	17.30
8/6/15	11:15	17.54
8/6/15	11:30	17.70
8/6/15	11:45	17.56
8/6/15	12:00	17.46
8/6/15	12:15	17.95
8/6/15	12:30	18.65
8/6/15	12:45	18.63
8/6/15	13:00	19.08
8/6/15	13:15	19.04
8/6/15	13:30	19.32
8/6/15	13:45	19.05
8/6/15	14:00	18.30
8/6/15	14:15	18.51
8/6/15	14:30	17.85
8/6/15	14:45	17.95
8/6/15	15:00	17.65
8/6/15	15:15	17.92
8/6/15	15:30	17.74
8/6/15	15:45	18.03
8/6/15	16:00	18.19
8/6/15	16:15	17.49
8/6/15	16:30	18.16
8/6/15	16:45	17.86
8/6/15	17:00	18.65
8/6/15	17:15	18.08
8/6/15	17:30	18.54
8/6/15	17:45	18.18
8/6/15	18:00	18.01
8/6/15	18:15	18.29
8/6/15	18:30	18.41
8/6/15	18:45	18.56
8/6/15	19:00	18.01
8/6/15	19:15	18.19
8/6/15	19:30	18.14
8/6/15	19:45	17.97
8/6/15	20:00	18.00
8/6/15	20:15	18.09
