Date	Time (AST)	Discharge (cms)
06/06/15	6:17	8.47
06/06/15	6:32	8.51
06/06/15	6:47	8.56
06/06/15	7:02	8.58
06/06/15	7:17	8.63
06/06/15	7:32	8.72
06/06/15	7:47	8.65
06/06/15	8:02	8.75
06/06/15	8:17	8.79
06/06/15	8:32	8.75
06/06/15	8:47	8.72
06/06/15	9:02	8.82
06/06/15	9:17	8.89
06/06/15	9:32	8.86
06/06/15	9:47	8.75
06/06/15	10:02	8.79
06/06/15	10:17	8.84
06/06/15	10:32	8.86
06/06/15	10:47	8.84
06/06/15	11:02	8.93
06/06/15	11:17	8.75
06/06/15	11:32	8.77
06/06/15	11:47	8.84
06/06/15	12:02	8.79
06/06/15	12:17	8.68
06/06/15	12:32	8.68
06/06/15	12:47	8.61
06/06/15	13:02	8.44
06/06/15	13:17	8.40
06/06/15	13:32	8.37
06/06/15	13:47	8.40
06/06/15	14:02	8.23
06/06/15	14:17	8.26
06/06/15	14:32	8.21
06/06/15	14:47	8.16
06/06/15	15:02	8.26
06/06/15	15:17	8.09
06/06/15	15:32	8.07
06/06/15	15:47	8.00
06/06/15	16:02	7.95
06/06/15	16:17	7.95
06/06/15	16:32	7.95
06/06/15	16:47	7.86
06/06/15	17:02	7.86
06/06/15	17:17	7.77
06/06/15	17:32	7.70
06/06/15	17:47	7.74
06/06/15	18:02	7.56
06/06/15	18:17	7.51
06/06/15	18:32	7.56
06/06/15	18:47	7.49
06/06/15	19:02	7.46
06/06/15	19:17	7.49
06/06/15	19:32	7.39
06/06/15	19:47	7.39
06/06/15	20:02	7.30
06/06/15	20:17	7.16
06/06/15	20:32	7.21
06/06/15	20:47	7.11
06/06/15	21:02	7.07
06/06/15	21:17	7.04
06/06/15	21:32	6.97
06/06/15	21:47	6.93
06/06/15	22:02	6.86
06/06/15	22:17	6.83
06/06/15	22:32	6.81
06/06/15	22:47	6.79
06/06/15	23:02	6.72
06/06/15	23:17	6.72
06/06/15	23:32	6.67
06/06/15	23:47	6.62
06/07/15	0:02	6.67
06/07/15	0:17	6.65
06/07/15	0:32	6.53
06/07/15	0:47	6.62
06/07/15	1:02	6.65
06/07/15	1:17	6.67
06/07/15	1:32	6.74
06/07/15	1:47	6.72
06/07/15	2:02	6.79
06/07/15	2:17	6.76
06/07/15	2:32	6.86
06/07/15	2:47	6.86
06/07/15	3:02	6.86
06/07/15	3:17	6.95
06/07/15	3:32	7.02
06/07/15	3:47	7.04
06/07/15	4:02	7.09
06/07/15	4:17	7.18
06/07/15	4:32	7.21
06/07/15	4:47	7.23
06/07/15	5:02	7.37
06/07/15	5:17	7.30
06/07/15	5:32	7.37
06/07/15	5:47	7.51
06/07/15	6:02	7.51
06/07/15	6:17	7.53
06/07/15	6:32	7.63
06/07/15	6:47	7.72
06/07/15	7:02	7.72
06/07/15	7:17	7.74
06/07/15	7:32	7.77
06/07/15	7:47	7.84
06/07/15	8:02	7.79
06/07/15	8:17	7.79
06/07/15	8:32	7.81
06/07/15	8:47	7.86
06/07/15	9:02	7.88
06/07/15	9:17	7.86
06/07/15	9:32	7.91
06/07/15	9:47	7.98
06/07/15	10:02	7.91
06/07/15	10:17	7.93
06/07/15	10:32	7.95
06/07/15	10:47	7.86
06/07/15	11:02	7.79
06/07/15	11:17	7.70
06/07/15	11:32	7.46
06/07/15	11:47	7.44
06/07/15	12:02	7.51
06/07/15	12:17	7.56
06/07/15	12:32	7.63
06/07/15	12:47	7.63
06/07/15	13:02	7.58
06/07/15	13:17	7.46
06/07/15	13:32	7.39
06/07/15	13:47	7.32
06/07/15	14:02	7.25
06/07/15	14:17	7.25
06/07/15	14:32	7.21
06/07/15	14:47	7.16
06/07/15	15:02	7.18
06/07/15	15:17	7.21
06/07/15	15:32	7.18
06/07/15	15:47	7.18
06/07/15	16:02	7.11
06/07/15	16:17	7.07
06/07/15	16:32	7.00
06/07/15	16:47	6.93
06/07/15	17:02	6.86
06/07/15	17:17	6.86
06/07/15	17:32	6.86
06/07/15	17:47	6.88
06/07/15	18:02	6.86
06/07/15	18:17	6.69
06/07/15	18:32	6.67
06/07/15	18:47	6.55
06/07/15	19:02	6.55
06/07/15	19:17	6.39
06/07/15	19:32	6.34
06/07/15	19:47	6.32
06/07/15	20:02	6.27
06/07/15	20:17	6.41
06/07/15	20:32	6.48
06/07/15	20:47	6.69
06/07/15	21:02	6.81
06/07/15	21:17	6.90
06/07/15	21:32	6.88
06/07/15	21:47	6.72
06/07/15	22:02	6.55
06/07/15	22:17	6.48
06/07/15	22:32	6.48
06/07/15	22:47	6.60
06/07/15	23:02	6.67
06/07/15	23:17	6.76
06/07/15	23:32	6.79
06/07/15	23:47	6.76
06/08/15	0:02	6.67
06/08/15	0:17	6.60
06/08/15	0:32	6.53
06/08/15	0:47	6.41
06/08/15	1:02	6.44
06/08/15	1:17	6.37
06/08/15	1:32	6.34
06/08/15	1:47	6.46
06/08/15	2:02	6.48
06/08/15	2:17	6.67
06/08/15	2:32	6.69
06/08/15	2:47	6.93
06/08/15	3:02	6.88
06/08/15	3:17	7.11
06/08/15	3:32	7.21
06/08/15	3:47	7.23
06/08/15	4:02	7.35
06/08/15	4:17	7.35
06/08/15	4:32	7.53
06/08/15	4:47	7.49
06/08/15	5:02	7.49
06/08/15	5:17	7.46
06/08/15	5:32	7.53
06/08/15	5:47	7.60
06/08/15	6:02	7.70
06/08/15	6:17	7.70
06/08/15	6:32	7.72
06/08/15	6:47	7.72
06/08/15	7:02	7.77
06/08/15	7:17	7.79
06/08/15	7:32	7.84
06/08/15	7:47	7.88
06/08/15	8:02	7.84
06/08/15	8:17	7.88
06/08/15	8:32	7.86
06/08/15	8:47	7.95
06/08/15	9:02	7.81
06/08/15	9:17	7.84
06/08/15	9:32	7.88
06/08/15	9:47	7.81
06/08/15	10:02	7.88
06/08/15	10:17	7.93
06/08/15	10:32	7.95
06/08/15	10:47	7.91
06/08/15	11:02	7.88
06/08/15	11:17	7.88
06/08/15	11:32	7.88
06/08/15	11:47	7.98
06/08/15	12:02	7.84
06/08/15	12:17	7.91
06/08/15	12:32	7.88
06/08/15	12:47	7.86
06/08/15	13:02	7.74
06/08/15	13:17	7.70
06/08/15	13:32	7.63
06/08/15	13:47	7.53
06/08/15	14:02	7.51
06/08/15	14:17	7.46
06/08/15	14:32	7.39
06/08/15	14:47	7.44
06/08/15	15:02	7.46
06/08/15	15:17	7.44
06/08/15	15:32	7.51
06/08/15	15:47	7.37
06/08/15	16:02	7.37
06/08/15	16:17	7.28
06/08/15	16:32	7.18
06/08/15	16:47	7.07
06/08/15	17:02	7.18
06/08/15	17:17	7.07
06/08/15	17:32	7.07
06/08/15	17:47	7.07
06/08/15	18:02	6.97
06/08/15	18:17	7.02
06/08/15	18:32	6.97
06/08/15	18:47	7.04
06/08/15	19:02	6.90
06/08/15	19:17	6.90
06/08/15	19:32	6.76
06/08/15	19:47	6.83
06/08/15	20:02	6.76
06/08/15	20:17	6.72
06/08/15	20:32	6.65
06/08/15	20:47	6.67
06/08/15	21:02	6.67
06/08/15	21:17	6.72
06/08/15	21:32	6.74
06/08/15	21:47	6.65
06/08/15	22:02	6.51
06/08/15	22:17	6.53
06/08/15	22:32	6.53
06/08/15	22:47	6.62
06/08/15	23:02	6.58
06/08/15	23:17	6.60
06/08/15	23:32	6.58
06/08/15	23:47	6.60
06/09/15	0:02	6.60
06/09/15	0:17	6.65
06/09/15	0:32	6.67
06/09/15	0:47	6.76
06/09/15	1:02	6.83
06/09/15	1:17	6.88
06/09/15	1:32	6.97
06/09/15	1:47	6.97
06/09/15	2:02	6.97
06/09/15	2:17	7.04
06/09/15	2:32	7.09
06/09/15	2:47	7.18
06/09/15	3:02	7.30
06/09/15	3:17	7.39
06/09/15	3:32	7.44
06/09/15	3:47	7.70
06/09/15	4:02	7.77
06/09/15	4:17	7.77
06/09/15	4:32	7.88
06/09/15	4:47	7.86
06/09/15	5:02	7.84
06/09/15	5:17	7.88
06/09/15	5:32	7.86
06/09/15	5:47	7.93
06/09/15	6:02	8.05
06/09/15	6:17	8.09
06/09/15	6:32	8.23
06/09/15	6:47	8.19
06/09/15	7:02	8.21
06/09/15	7:17	8.33
06/09/15	7:32	8.40
06/09/15	7:47	8.44
06/09/15	8:02	8.40
06/09/15	8:17	8.35
06/09/15	8:32	8.33
06/09/15	8:47	8.35
06/09/15	9:02	8.23
06/09/15	9:17	8.26
06/09/15	9:32	8.26
06/09/15	9:47	8.37
06/09/15	10:02	8.16
06/09/15	10:17	8.26
06/09/15	10:32	8.21
06/09/15	10:47	8.14
06/09/15	11:02	8.14
06/09/15	11:17	8.12
06/09/15	11:32	7.91
06/09/15	11:47	8.02
06/09/15	12:02	7.81
06/09/15	12:17	7.74
06/09/15	12:32	7.77
06/09/15	12:47	7.74
06/09/15	13:02	7.72
06/09/15	13:17	7.84
06/09/15	13:32	7.70
06/09/15	13:47	7.79
06/09/15	14:02	7.70
06/09/15	14:17	7.58
06/09/15	14:32	7.46
06/09/15	14:47	7.37
06/09/15	15:02	7.30
06/09/15	15:17	7.32
06/09/15	15:32	7.35
06/09/15	15:47	7.25
06/09/15	16:02	7.25
06/09/15	16:17	7.25
06/09/15	16:32	7.07
06/09/15	16:47	7.04
06/09/15	17:02	7.00
06/09/15	17:17	6.97
06/09/15	17:32	7.00
06/09/15	17:47	6.93
06/09/15	18:02	6.86
06/09/15	18:17	6.74
06/09/15	18:32	6.74
06/09/15	18:47	6.72
06/09/15	19:02	6.72
06/09/15	19:17	6.62
06/09/15	19:32	6.72
06/09/15	19:47	6.62
06/09/15	20:02	6.55
06/09/15	20:17	6.53
06/09/15	20:32	6.34
06/09/15	20:47	6.41
06/09/15	21:02	6.37
06/09/15	21:17	6.27
06/09/15	21:32	6.34
06/09/15	21:47	6.32
06/09/15	22:02	6.32
06/09/15	22:17	6.23
06/09/15	22:32	6.27
06/09/15	22:47	6.30
06/09/15	23:02	6.16
06/09/15	23:17	6.16
06/09/15	23:32	6.16
06/09/15	23:47	6.11
06/10/15	0:02	6.23
06/10/15	0:17	6.18
06/10/15	0:32	6.13
06/10/15	0:47	6.04
06/10/15	1:02	6.04
06/10/15	1:17	6.13
06/10/15	1:32	6.06
06/10/15	1:47	6.18
06/10/15	2:02	6.04
06/10/15	2:17	6.04
06/10/15	2:32	6.06
06/10/15	2:47	6.02
06/10/15	3:02	6.02
06/10/15	3:17	6.04
06/10/15	3:32	6.06
06/10/15	3:47	6.06
06/10/15	4:02	6.04
06/10/15	4:17	5.99
06/10/15	4:32	6.06
06/10/15	4:47	5.99
06/10/15	5:02	5.95
06/10/15	5:17	6.06
06/10/15	5:32	6.06
06/10/15	5:47	6.09
06/10/15	6:02	6.16
06/10/15	6:17	6.23
06/10/15	6:32	6.30
06/10/15	6:47	6.25
06/10/15	7:02	6.34
06/10/15	7:17	6.34
06/10/15	7:32	6.39
06/10/15	7:47	6.46
06/10/15	8:02	6.58
06/10/15	8:17	6.48
06/10/15	8:32	6.55
06/10/15	8:47	6.58
06/10/15	9:02	6.62
06/10/15	9:17	6.60
06/10/15	9:32	6.74
06/10/15	9:47	6.72
06/10/15	10:02	6.76
06/10/15	10:17	6.86
06/10/15	10:32	6.86
06/10/15	10:47	6.86
06/10/15	11:02	6.79
06/10/15	11:17	6.90
06/10/15	11:32	6.97
06/10/15	11:47	6.93
06/10/15	12:02	6.90
06/10/15	12:17	6.90
06/10/15	12:32	6.93
06/10/15	12:47	6.79
06/10/15	13:02	6.90
06/10/15	13:17	6.81
06/10/15	13:32	6.81
06/10/15	13:47	6.86
06/10/15	14:02	6.86
06/10/15	14:17	6.74
06/10/15	14:32	6.79
06/10/15	14:47	6.67
06/10/15	15:02	6.72
06/10/15	15:17	6.67
06/10/15	15:32	6.58
06/10/15	15:47	6.44
06/10/15	16:02	6.44
06/10/15	16:17	6.48
06/10/15	16:32	6.41
06/10/15	16:47	6.44
06/10/15	17:02	6.41
06/10/15	17:17	6.44
06/10/15	17:32	6.37
06/10/15	17:47	6.27
06/10/15	18:02	6.23
06/10/15	18:17	6.16
06/10/15	18:32	6.06
06/10/15	18:47	6.13
06/10/15	19:02	5.99
06/10/15	19:17	5.85
06/10/15	19:32	5.76
06/10/15	19:47	5.76
06/10/15	20:02	5.69
06/10/15	20:17	5.78
06/10/15	20:32	5.78
06/10/15	20:47	5.81
06/10/15	21:02	5.78
06/10/15	21:17	5.69
06/10/15	21:32	5.67
06/10/15	21:47	5.62
06/10/15	22:02	5.57
06/10/15	22:17	5.67
06/10/15	22:32	5.57
06/10/15	22:47	5.69
06/10/15	23:02	5.69
06/10/15	23:17	5.62
06/10/15	23:32	5.67
06/10/15	23:47	5.69
06/11/15	0:02	5.74
06/11/15	0:17	5.74
06/11/15	0:32	5.71
06/11/15	0:47	5.76
06/11/15	1:02	5.71
06/11/15	1:17	5.67
06/11/15	1:32	5.64
06/11/15	1:47	5.62
06/11/15	2:02	5.71
06/11/15	2:17	5.67
06/11/15	2:32	5.69
06/11/15	2:47	5.71
06/11/15	3:02	5.69
06/11/15	3:17	5.78
06/11/15	3:32	5.78
06/11/15	3:47	5.76
06/11/15	4:02	5.92
06/11/15	4:17	5.99
06/11/15	4:32	6.09
06/11/15	4:47	6.18
06/11/15	5:02	6.27
06/11/15	5:17	6.39
06/11/15	5:32	6.46
06/11/15	5:47	6.58
06/11/15	6:02	6.58
06/11/15	6:17	6.60
06/11/15	6:32	6.67
06/11/15	6:47	6.65
06/11/15	7:02	6.65
06/11/15	7:17	6.65
06/11/15	7:32	6.67
06/11/15	7:47	6.65
06/11/15	8:02	6.74
06/11/15	8:17	6.81
06/11/15	8:32	6.83
06/11/15	8:47	6.88
06/11/15	9:02	6.90
06/11/15	9:17	6.90
06/11/15	9:32	6.81
06/11/15	9:47	6.93
06/11/15	10:02	6.88
06/11/15	10:17	6.86
06/11/15	10:32	6.90
06/11/15	10:47	6.93
06/11/15	11:02	6.81
06/11/15	11:17	6.81
06/11/15	11:32	6.83
06/11/15	11:47	6.86
06/11/15	12:02	6.79
06/11/15	12:17	6.81
06/11/15	12:32	6.76
06/11/15	12:47	6.79
06/11/15	13:02	6.86
06/11/15	13:17	6.88
06/11/15	13:32	6.81
06/11/15	13:47	6.79
06/11/15	14:02	6.79
06/11/15	14:17	6.74
06/11/15	14:32	6.65
06/11/15	14:47	6.65
06/11/15	15:02	6.60
06/11/15	15:17	6.58
06/11/15	15:32	6.55
06/11/15	15:47	6.46
06/11/15	16:02	6.41
06/11/15	16:17	6.32
06/11/15	16:32	6.16
06/11/15	16:47	6.16
06/11/15	17:02	6.11
06/11/15	17:17	6.06
06/11/15	17:32	6.20
06/11/15	17:47	6.13
06/11/15	18:02	6.18
06/11/15	18:17	6.11
06/11/15	18:32	6.09
06/11/15	18:47	5.99
06/11/15	19:02	5.99
06/11/15	19:17	5.92
06/11/15	19:32	5.97
06/11/15	19:47	5.97
06/11/15	20:02	5.95
06/11/15	20:17	5.88
06/11/15	20:32	5.95
06/11/15	20:47	5.88
06/11/15	21:02	5.88
06/11/15	21:17	5.90
06/11/15	21:32	6.06
06/11/15	21:47	6.02
06/11/15	22:02	6.04
06/11/15	22:17	6.06
06/11/15	22:32	5.95
06/11/15	22:47	6.04
06/11/15	23:02	5.99
06/11/15	23:17	6.02
06/11/15	23:32	6.04
06/11/15	23:47	6.06
06/12/15	0:02	6.04
06/12/15	0:17	6.04
06/12/15	0:32	6.11
06/12/15	0:47	6.13
06/12/15	1:02	6.11
06/12/15	1:17	6.11
06/12/15	1:32	6.11
06/12/15	1:47	6.13
06/12/15	2:02	6.18
06/12/15	2:17	6.20
06/12/15	2:32	6.16
06/12/15	2:47	6.20
06/12/15	3:02	6.30
06/12/15	3:17	6.34
06/12/15	3:32	6.34
06/12/15	3:47	6.44
06/12/15	4:02	6.55
06/12/15	4:17	6.58
06/12/15	4:32	6.65
06/12/15	4:47	6.72
06/12/15	5:02	6.79
06/12/15	5:17	6.88
06/12/15	5:32	6.93
06/12/15	5:47	7.02
06/12/15	6:02	7.16
06/12/15	6:17	7.28
06/12/15	6:32	7.32
06/12/15	6:47	7.35
06/12/15	7:02	7.44
06/12/15	7:17	7.49
06/12/15	7:32	7.49
06/12/15	7:47	7.44
06/12/15	8:02	7.46
06/12/15	8:17	7.39
06/12/15	8:32	7.39
06/12/15	8:47	7.42
06/12/15	9:02	7.42
06/12/15	9:17	7.44
06/12/15	9:32	7.44
06/12/15	9:47	7.42
06/12/15	10:02	7.46
06/12/15	10:17	7.46
06/12/15	10:32	7.42
06/12/15	10:47	7.72
06/12/15	11:02	7.63
06/12/15	11:17	7.32
06/12/15	11:32	7.35
06/12/15	11:47	7.32
06/12/15	12:02	7.28
06/12/15	12:17	7.37
06/12/15	12:32	7.35
06/12/15	12:47	7.28
06/12/15	13:02	7.16
06/12/15	13:17	7.16
06/12/15	13:32	7.23
06/12/15	13:47	7.11
06/12/15	14:02	7.11
06/12/15	14:17	7.07
06/12/15	14:32	7.02
06/12/15	14:47	6.97
06/12/15	15:02	6.83
06/12/15	15:17	6.90
06/12/15	15:32	6.81
06/12/15	15:47	6.76
06/12/15	16:02	6.79
06/12/15	16:17	6.79
06/12/15	16:32	6.79
06/12/15	16:47	6.74
06/12/15	17:02	6.72
06/12/15	17:17	6.74
06/12/15	17:32	6.69
06/12/15	17:47	6.74
06/12/15	18:02	6.67
06/12/15	18:17	6.65
06/12/15	18:32	6.69
06/12/15	18:47	6.65
06/12/15	19:02	6.67
06/12/15	19:17	6.60
06/12/15	19:32	6.62
06/12/15	19:47	6.55
06/12/15	20:02	6.58
06/12/15	20:17	6.58
06/12/15	20:32	6.51
06/12/15	20:47	6.53
06/12/15	21:02	6.48
06/12/15	21:17	6.44
06/12/15	21:32	6.46
06/12/15	21:47	6.41
06/12/15	22:02	6.34
06/12/15	22:17	6.37
06/12/15	22:32	6.39
06/12/15	22:47	6.41
06/12/15	23:02	6.46
06/12/15	23:17	6.39
06/12/15	23:32	6.46
06/12/15	23:47	6.41
06/13/15	0:02	6.46
06/13/15	0:17	6.41
06/13/15	0:32	6.41
06/13/15	0:47	6.44
06/13/15	1:02	6.46
06/13/15	1:17	6.44
06/13/15	1:32	6.44
06/13/15	1:47	6.48
06/13/15	2:02	6.44
06/13/15	2:17	6.53
06/13/15	2:32	6.53
06/13/15	2:47	6.51
06/13/15	3:02	6.53
06/13/15	3:17	6.60
06/13/15	3:32	6.67
06/13/15	3:47	6.67
06/13/15	4:02	6.74
06/13/15	4:17	6.88
06/13/15	4:32	6.93
06/13/15	4:47	7.02
06/13/15	5:02	7.18
06/13/15	5:17	7.25
06/13/15	5:32	7.37
06/13/15	5:47	7.37
06/13/15	6:02	7.35
06/13/15	6:17	7.32
06/13/15	6:32	7.37
06/13/15	6:47	7.35
06/13/15	7:02	7.32
06/13/15	7:17	7.37
06/13/15	7:32	7.42
06/13/15	7:47	7.44
06/13/15	8:02	7.49
06/13/15	8:17	7.46
06/13/15	8:32	7.42
06/13/15	8:47	7.42
06/13/15	9:02	7.39
06/13/15	9:17	7.35
06/13/15	9:32	7.39
06/13/15	9:47	7.39
06/13/15	10:02	7.39
06/13/15	10:17	7.35
06/13/15	10:32	7.35
06/13/15	10:47	7.30
06/13/15	11:02	7.25
06/13/15	11:17	7.18
06/13/15	11:32	7.18
06/13/15	11:47	7.14
06/13/15	12:02	7.11
06/13/15	12:17	7.04
06/13/15	12:32	7.07
06/13/15	12:47	7.04
06/13/15	13:02	7.07
06/13/15	13:17	7.00
06/13/15	13:32	6.97
06/13/15	13:47	6.95
06/13/15	14:02	6.90
06/13/15	14:17	6.83
06/13/15	14:32	6.79
06/13/15	14:47	6.74
06/13/15	15:02	6.72
06/13/15	15:17	6.67
06/13/15	15:32	6.69
06/13/15	15:47	6.67
06/13/15	16:02	6.62
06/13/15	16:17	6.60
06/13/15	16:32	6.58
06/13/15	16:47	6.51
06/13/15	17:02	6.46
06/13/15	17:17	6.46
06/13/15	17:32	6.39
06/13/15	17:47	6.23
06/13/15	18:02	6.20
06/13/15	18:17	6.20
06/13/15	18:32	6.18
06/13/15	18:47	6.16
06/13/15	19:02	6.16
06/13/15	19:17	6.09
06/13/15	19:32	6.02
06/13/15	19:47	5.92
06/13/15	20:02	5.95
06/13/15	20:17	5.95
06/13/15	20:32	5.95
06/13/15	20:47	5.88
06/13/15	21:02	5.81
06/13/15	21:17	5.81
06/13/15	21:32	5.76
06/13/15	21:47	5.74
06/13/15	22:02	5.67
06/13/15	22:17	5.69
06/13/15	22:32	5.62
06/13/15	22:47	5.60
06/13/15	23:02	5.60
06/13/15	23:17	5.55
06/13/15	23:32	5.53
06/13/15	23:47	5.48
06/14/15	0:02	5.41
06/14/15	0:17	5.50
06/14/15	0:32	5.53
06/14/15	0:47	5.46
06/14/15	1:02	5.46
06/14/15	1:17	5.48
06/14/15	1:32	5.46
06/14/15	1:47	5.50
06/14/15	2:02	5.53
06/14/15	2:17	5.53
06/14/15	2:32	5.55
06/14/15	2:47	5.67
06/14/15	3:02	5.81
06/14/15	3:17	5.83
06/14/15	3:32	5.99
06/14/15	3:47	6.02
06/14/15	4:02	6.18
06/14/15	4:17	6.32
06/14/15	4:32	6.37
06/14/15	4:47	6.53
06/14/15	5:02	6.62
06/14/15	5:17	6.67
06/14/15	5:32	6.79
06/14/15	5:47	6.76
06/14/15	6:02	6.90
06/14/15	6:17	6.90
06/14/15	6:32	6.95
06/14/15	6:47	7.02
06/14/15	7:02	7.09
06/14/15	7:17	7.14
06/14/15	7:32	7.21
06/14/15	7:47	7.18
06/14/15	8:02	7.21
06/14/15	8:17	7.21
06/14/15	8:32	7.25
06/14/15	8:47	7.28
06/14/15	9:02	7.25
06/14/15	9:17	7.30
06/14/15	9:32	7.21
06/14/15	9:47	7.23
06/14/15	10:02	7.25
06/14/15	10:17	7.18
06/14/15	10:32	7.21
06/14/15	10:47	7.18
06/14/15	11:02	7.21
06/14/15	11:17	7.14
06/14/15	11:32	7.16
06/14/15	11:47	7.23
06/14/15	12:02	7.11
06/14/15	12:17	7.09
06/14/15	12:32	7.00
06/14/15	12:47	6.93
06/14/15	13:02	6.95
06/14/15	13:17	6.97
06/14/15	13:32	6.95
06/14/15	13:47	6.88
06/14/15	14:02	6.86
06/14/15	14:17	6.81
06/14/15	14:32	6.83
06/14/15	14:47	6.74
06/14/15	15:02	6.69
06/14/15	15:17	6.69
06/14/15	15:32	6.65
06/14/15	15:47	6.67
06/14/15	16:02	6.60
06/14/15	16:17	6.58
06/14/15	16:32	6.51
06/14/15	16:47	6.48
06/14/15	17:02	6.39
06/14/15	17:17	6.34
06/14/15	17:32	6.39
06/14/15	17:47	6.37
06/14/15	18:02	6.27
06/14/15	18:17	6.27
06/14/15	18:32	6.25
06/14/15	18:47	6.09
06/14/15	19:02	6.18
06/14/15	19:17	6.13
06/14/15	19:32	5.99
06/14/15	19:47	6.06
06/14/15	20:02	6.04
06/14/15	20:17	6.02
06/14/15	20:32	5.95
06/14/15	20:47	5.95
06/14/15	21:02	5.92
06/14/15	21:17	5.88
06/14/15	21:32	5.88
06/14/15	21:47	5.81
06/14/15	22:02	5.78
06/14/15	22:17	5.76
06/14/15	22:32	5.76
06/14/15	22:47	5.69
06/14/15	23:02	5.62
06/14/15	23:17	5.64
06/14/15	23:32	5.53
06/14/15	23:47	5.57
06/15/15	0:02	5.53
06/15/15	0:17	5.55
06/15/15	0:32	5.50
06/15/15	0:47	5.53
06/15/15	1:02	5.55
06/15/15	1:17	5.64
06/15/15	1:32	5.67
06/15/15	1:47	5.71
06/15/15	2:02	5.81
06/15/15	2:17	5.90
06/15/15	2:32	6.04
06/15/15	2:47	6.11
06/15/15	3:02	6.25
06/15/15	3:17	6.41
06/15/15	3:32	6.55
06/15/15	3:47	6.74
06/15/15	4:02	6.88
06/15/15	4:17	7.07
06/15/15	4:32	7.25
06/15/15	4:47	7.46
06/15/15	5:02	7.67
06/15/15	5:17	7.72
06/15/15	5:32	7.86
06/15/15	5:47	7.95
06/15/15	6:02	8.14
06/15/15	6:17	8.16
06/15/15	6:32	8.28
06/15/15	6:47	8.28
06/15/15	7:02	8.33
06/15/15	7:17	8.35
06/15/15	7:32	8.42
06/15/15	7:47	8.61
06/15/15	8:02	8.68
06/15/15	8:17	8.77
06/15/15	8:32	8.82
06/15/15	8:47	8.89
06/15/15	9:02	8.89
06/15/15	9:17	8.86
06/15/15	9:32	9.05
06/15/15	9:47	9.03
06/15/15	10:02	9.03
06/15/15	10:17	9.17
06/15/15	10:32	9.19
06/15/15	10:47	9.24
06/15/15	11:02	9.28
06/15/15	11:17	9.17
06/15/15	11:32	9.19
06/15/15	11:47	9.12
06/15/15	12:02	9.05
06/15/15	12:17	9.05
06/15/15	12:32	8.91
06/15/15	12:47	8.84
06/15/15	13:02	8.77
06/15/15	13:17	8.63
06/15/15	13:32	8.56
06/15/15	13:47	8.51
06/15/15	14:02	8.49
06/15/15	14:17	8.44
06/15/15	14:32	8.40
06/15/15	14:47	8.35
06/15/15	15:02	8.28
06/15/15	15:17	8.21
06/15/15	15:32	8.28
06/15/15	15:47	8.14
06/15/15	16:02	8.09
06/15/15	16:17	8.05
06/15/15	16:32	7.98
06/15/15	16:47	7.88
06/15/15	17:02	7.81
06/15/15	17:17	7.74
06/15/15	17:32	7.72
06/15/15	17:47	7.65
06/15/15	18:02	7.63
06/15/15	18:17	7.56
06/15/15	18:32	7.51
06/15/15	18:47	7.42
06/15/15	19:02	7.32
06/15/15	19:17	7.35
06/15/15	19:32	7.23
06/15/15	19:47	7.16
06/15/15	20:02	7.04
06/15/15	20:17	7.07
06/15/15	20:32	7.04
06/15/15	20:47	6.95
06/15/15	21:02	6.86
06/15/15	21:17	6.88
06/15/15	21:32	6.81
06/15/15	21:47	6.86
06/15/15	22:02	6.86
06/15/15	22:17	6.81
06/15/15	22:32	6.83
06/15/15	22:47	6.88
06/15/15	23:02	6.95
06/15/15	23:17	7.16
06/15/15	23:32	7.35
06/15/15	23:47	7.58
06/16/15	0:02	7.84
06/16/15	0:17	8.19
06/16/15	0:32	8.37
06/16/15	0:47	8.61
06/16/15	1:02	8.82
06/16/15	1:17	9.05
06/16/15	1:32	9.07
06/16/15	1:47	9.26
06/16/15	2:02	9.42
06/16/15	2:17	9.49
06/16/15	2:32	9.72
06/16/15	2:47	9.93
06/16/15	3:02	10.07
06/16/15	3:17	10.26
06/16/15	3:32	10.26
06/16/15	3:47	10.45
06/16/15	4:02	10.54
06/16/15	4:17	10.68
06/16/15	4:32	10.80
06/16/15	4:47	10.82
06/16/15	5:02	10.87
06/16/15	5:17	10.89
06/16/15	5:32	11.05
06/16/15	5:47	11.05
06/16/15	6:02	11.10
06/16/15	6:17	11.12
06/16/15	6:32	11.19
06/16/15	6:47	11.31
06/16/15	7:02	11.24
06/16/15	7:17	11.36
06/16/15	7:32	11.29
06/16/15	7:47	11.36
06/16/15	8:02	11.33
06/16/15	8:17	11.29
06/16/15	8:32	11.22
06/16/15	8:47	11.19
06/16/15	9:02	11.03
06/16/15	9:17	11.01
06/16/15	9:32	11.08
06/16/15	9:47	11.03
06/16/15	10:02	11.08
06/16/15	10:17	11.03
06/16/15	10:32	11.10
06/16/15	10:47	10.98
06/16/15	11:02	10.98
06/16/15	11:17	10.89
06/16/15	11:32	10.82
06/16/15	11:47	10.73
06/16/15	12:02	10.66
06/16/15	12:17	10.68
06/16/15	12:32	10.45
06/16/15	12:47	10.45
06/16/15	13:02	10.45
06/16/15	13:17	10.38
06/16/15	13:32	10.40
06/16/15	13:47	10.31
06/16/15	14:02	10.35
06/16/15	14:17	10.31
06/16/15	14:32	10.24
06/16/15	14:47	10.14
06/16/15	15:02	10.05
06/16/15	15:17	10.05
06/16/15	15:32	9.93
