shortt,shortt_1,short_t_cont_num,years,months,RH,airtemp,dewpoint,snowdepth,groundwater,P,Q
12/11/2016 02:00,12/11/2016 02:00,2016.94285063752,2016,12,61.51,-29.1,NaN,NaN,NaN,NaN,NaN
12/11/2016 03:00,12/11/2016 03:00,2016.94296448087,2016,12,62.75,-29.23,NaN,NaN,NaN,NaN,NaN
12/11/2016 04:00,12/11/2016 04:00,2016.94307832423,2016,12,60.55,-28.92,NaN,NaN,NaN,NaN,NaN
12/11/2016 05:00,12/11/2016 05:00,2016.94319216758,2016,12,59.86,-29.77,NaN,NaN,NaN,NaN,NaN
12/11/2016 06:00,12/11/2016 06:00,2016.94330601093,2016,12,60.55,-29.66,NaN,NaN,NaN,NaN,NaN
12/11/2016 07:00,12/11/2016 07:00,2016.94341985428,2016,12,60.27,-29.43,NaN,NaN,NaN,NaN,NaN
12/11/2016 08:00,12/11/2016 08:00,2016.94353369763,2016,12,60.62,-29.75,NaN,NaN,NaN,NaN,NaN
12/11/2016 09:00,12/11/2016 09:00,2016.94364754098,2016,12,60.41,-29.65,NaN,NaN,NaN,NaN,NaN
12/11/2016 10:00,12/11/2016 10:00,2016.94376138434,2016,12,60.83,-29.71,NaN,NaN,NaN,NaN,NaN
12/11/2016 11:00,12/11/2016 11:00,2016.94387522769,2016,12,61.86,-28.95,NaN,NaN,NaN,NaN,NaN
12/11/2016 12:00,12/11/2016 12:00,2016.94398907104,2016,12,61.51,-28.64,NaN,NaN,NaN,NaN,NaN
12/11/2016 13:00,12/11/2016 13:00,2016.94410291439,2016,12,57.5,-26.9,NaN,NaN,NaN,NaN,NaN
12/11/2016 14:00,12/11/2016 14:00,2016.94421675774,2016,12,62.51,-26.15,NaN,NaN,NaN,NaN,NaN
12/11/2016 15:00,12/11/2016 15:00,2016.94433060109,2016,12,62.31,-27.28,NaN,NaN,NaN,NaN,NaN
12/11/2016 16:00,12/11/2016 16:00,2016.94444444444,2016,12,62.25,-28.16,NaN,NaN,NaN,NaN,NaN
12/11/2016 17:00,12/11/2016 17:00,2016.9445582878,2016,12,61.58,-28.74,NaN,NaN,NaN,NaN,NaN
12/11/2016 18:00,12/11/2016 18:00,2016.94467213115,2016,12,62.06,-28.44,NaN,NaN,NaN,NaN,NaN
12/11/2016 19:00,12/11/2016 19:00,2016.9447859745,2016,12,61.51,-28.36,NaN,NaN,NaN,NaN,NaN
12/11/2016 20:00,12/11/2016 20:00,2016.94489981785,2016,12,60.75,-29.25,NaN,NaN,NaN,NaN,NaN
12/11/2016 21:00,12/11/2016 21:00,2016.9450136612,2016,12,60.2,-29.74,NaN,NaN,NaN,NaN,NaN
12/11/2016 22:00,12/11/2016 22:00,2016.94512750455,2016,12,59.52,-30.31,NaN,NaN,NaN,NaN,NaN
12/11/2016 23:00,12/11/2016 23:00,2016.94524134791,2016,12,59.74,-30.77,NaN,NaN,NaN,NaN,NaN
12/12/2016 00:00,12/12/2016 00:00,2016.94535519126,2016,12,58.91,-30.52,NaN,NaN,NaN,NaN,NaN
12/12/2016 01:00,12/12/2016 01:00,2016.94546903461,2016,12,55.4,-30.86,NaN,NaN,NaN,NaN,NaN
12/12/2016 02:00,12/12/2016 02:00,2016.94558287796,2016,12,59.19,-30.61,NaN,NaN,NaN,NaN,NaN
12/12/2016 03:00,12/12/2016 03:00,2016.94569672131,2016,12,55.06,-30.98,NaN,NaN,NaN,NaN,NaN
12/12/2016 04:00,12/12/2016 04:00,2016.94581056466,2016,12,58.43,-31.05,NaN,NaN,NaN,NaN,NaN
12/12/2016 05:00,12/12/2016 05:00,2016.94592440801,2016,12,57.81,-32.09,NaN,NaN,NaN,NaN,NaN
12/12/2016 06:00,12/12/2016 06:00,2016.94603825137,2016,12,57.47,-32.15,NaN,NaN,NaN,NaN,NaN
12/12/2016 07:00,12/12/2016 07:00,2016.94615209472,2016,12,57,-32.3,NaN,NaN,NaN,NaN,NaN
12/12/2016 08:00,12/12/2016 08:00,2016.94626593807,2016,12,56.59,-33.04,NaN,NaN,NaN,NaN,NaN
12/12/2016 09:00,12/12/2016 09:00,2016.94637978142,2016,12,58.11,-32.59,NaN,NaN,NaN,NaN,NaN
12/12/2016 10:00,12/12/2016 10:00,2016.94649362477,2016,12,57.21,-32.44,NaN,NaN,NaN,NaN,NaN
12/12/2016 11:00,12/12/2016 11:00,2016.94660746812,2016,12,57.9,-32.83,NaN,NaN,NaN,NaN,NaN
12/12/2016 12:00,12/12/2016 12:00,2016.94672131148,2016,12,57.63,-32.08,NaN,NaN,NaN,NaN,NaN
12/12/2016 13:00,12/12/2016 13:00,2016.94683515483,2016,12,57.88,-30.47,NaN,NaN,NaN,NaN,NaN
12/12/2016 14:00,12/12/2016 14:00,2016.94694899818,2016,12,57.65,-29.86,NaN,NaN,NaN,NaN,NaN
12/12/2016 15:00,12/12/2016 15:00,2016.94706284153,2016,12,57.93,-31.11,NaN,NaN,NaN,NaN,NaN
12/12/2016 16:00,12/12/2016 16:00,2016.94717668488,2016,12,57.88,-31.86,NaN,NaN,NaN,NaN,NaN
12/12/2016 17:00,12/12/2016 17:00,2016.94729052823,2016,12,56.72,-32.86,NaN,NaN,NaN,NaN,NaN
12/12/2016 18:00,12/12/2016 18:00,2016.94740437158,2016,12,55.49,-33.55,NaN,NaN,NaN,NaN,NaN
12/12/2016 19:00,12/12/2016 19:00,2016.94751821494,2016,12,55.9,-33.55,NaN,NaN,NaN,NaN,NaN
12/12/2016 20:00,12/12/2016 20:00,2016.94763205829,2016,12,55.35,-33.88,NaN,NaN,NaN,NaN,NaN
12/12/2016 21:00,12/12/2016 21:00,2016.94774590164,2016,12,55.63,-34.29,NaN,NaN,NaN,NaN,NaN
12/12/2016 22:00,12/12/2016 22:00,2016.94785974499,2016,12,55.35,-34.22,NaN,NaN,NaN,NaN,NaN
12/12/2016 23:00,12/12/2016 23:00,2016.94797358834,2016,12,55.21,-33.49,NaN,NaN,NaN,NaN,NaN
12/13/2016 00:00,12/13/2016 00:00,2016.94808743169,2016,12,55.97,-33.59,NaN,NaN,NaN,NaN,NaN
12/13/2016 01:00,12/13/2016 01:00,2016.94820127505,2016,12,55.63,-33.71,NaN,NaN,NaN,NaN,NaN
12/13/2016 02:00,12/13/2016 02:00,2016.9483151184,2016,12,51.84,-33.89,NaN,NaN,NaN,NaN,NaN
12/13/2016 03:00,12/13/2016 03:00,2016.94842896175,2016,12,55.14,-33.69,NaN,NaN,NaN,NaN,NaN
12/13/2016 04:00,12/13/2016 04:00,2016.9485428051,2016,12,55.49,-33.71,NaN,NaN,NaN,NaN,NaN
12/13/2016 05:00,12/13/2016 05:00,2016.94865664845,2016,12,55.21,-34.1,NaN,NaN,NaN,NaN,NaN
12/13/2016 06:00,12/13/2016 06:00,2016.9487704918,2016,12,55.28,-34.12,NaN,NaN,NaN,NaN,NaN
12/13/2016 07:00,12/13/2016 07:00,2016.94888433515,2016,12,49.84,-34.2,NaN,NaN,NaN,NaN,NaN
12/13/2016 08:00,12/13/2016 08:00,2016.94899817851,2016,12,54.11,-34.06,NaN,NaN,NaN,NaN,NaN
12/13/2016 09:00,12/13/2016 09:00,2016.94911202186,2016,12,54.67,-34.08,NaN,NaN,NaN,NaN,NaN
12/13/2016 10:00,12/13/2016 10:00,2016.94922586521,2016,12,55.91,-34.08,NaN,NaN,NaN,NaN,NaN
12/13/2016 11:00,12/13/2016 11:00,2016.94933970856,2016,12,56.8,-33.19,NaN,NaN,NaN,NaN,NaN
12/13/2016 12:00,12/13/2016 12:00,2016.94945355191,2016,12,52.39,-32.8,NaN,NaN,NaN,NaN,NaN
12/13/2016 13:00,12/13/2016 13:00,2016.94956739526,2016,12,58.44,-31.39,NaN,NaN,NaN,NaN,NaN
12/13/2016 14:00,12/13/2016 14:00,2016.94968123862,2016,12,58.5,-31.04,NaN,NaN,NaN,NaN,NaN
12/13/2016 15:00,12/13/2016 15:00,2016.94979508197,2016,12,57.61,-31.16,NaN,NaN,NaN,NaN,NaN
12/13/2016 16:00,12/13/2016 16:00,2016.94990892532,2016,12,57.61,-32.27,NaN,NaN,NaN,NaN,NaN
12/13/2016 17:00,12/13/2016 17:00,2016.95002276867,2016,12,55.75,-32.43,NaN,NaN,NaN,NaN,NaN
12/13/2016 18:00,12/13/2016 18:00,2016.95013661202,2016,12,57.42,-32.6,NaN,NaN,NaN,NaN,NaN
12/13/2016 19:00,12/13/2016 19:00,2016.95025045537,2016,12,56.38,-32.57,NaN,NaN,NaN,NaN,NaN
12/13/2016 20:00,12/13/2016 20:00,2016.95036429872,2016,12,55.28,-32.93,NaN,NaN,NaN,NaN,NaN
12/13/2016 21:00,12/13/2016 21:00,2016.95047814208,2016,12,56.11,-33,NaN,NaN,NaN,NaN,NaN
12/13/2016 22:00,12/13/2016 22:00,2016.95059198543,2016,12,56.32,-33.2,NaN,NaN,NaN,NaN,NaN
12/13/2016 23:00,12/13/2016 23:00,2016.95070582878,2016,12,55.83,-33.09,NaN,NaN,NaN,NaN,NaN
12/14/2016 00:00,12/14/2016 00:00,2016.95081967213,2016,12,56.18,-33.01,NaN,NaN,NaN,NaN,NaN
12/14/2016 01:00,12/14/2016 01:00,2016.95093351548,2016,12,55.76,-32.93,NaN,NaN,NaN,NaN,NaN
12/14/2016 02:00,12/14/2016 02:00,2016.95104735883,2016,12,56.73,-33,NaN,NaN,NaN,NaN,NaN
12/14/2016 03:00,12/14/2016 03:00,2016.95116120219,2016,12,56.32,-32.35,NaN,NaN,NaN,NaN,NaN
12/14/2016 04:00,12/14/2016 04:00,2016.95127504554,2016,12,56.32,-32.63,NaN,NaN,NaN,NaN,NaN
12/14/2016 05:00,12/14/2016 05:00,2016.95138888889,2016,12,57.07,-33.02,NaN,NaN,NaN,NaN,NaN
12/14/2016 06:00,12/14/2016 06:00,2016.95150273224,2016,12,56.8,-32.78,NaN,NaN,NaN,NaN,NaN
12/14/2016 07:00,12/14/2016 07:00,2016.95161657559,2016,12,57.35,-32.52,NaN,NaN,NaN,NaN,NaN
12/14/2016 08:00,12/14/2016 08:00,2016.95173041894,2016,12,57.76,-32.5,NaN,NaN,NaN,NaN,NaN
12/14/2016 09:00,12/14/2016 09:00,2016.9518442623,2016,12,56.32,-32.4,NaN,NaN,NaN,NaN,NaN
12/14/2016 10:00,12/14/2016 10:00,2016.95195810565,2016,12,57,-32.26,NaN,NaN,NaN,NaN,NaN
12/14/2016 11:00,12/14/2016 11:00,2016.952071949,2016,12,57.14,-32.59,NaN,NaN,NaN,NaN,NaN
12/14/2016 12:00,12/14/2016 12:00,2016.95218579235,2016,12,57.76,-32.05,NaN,NaN,NaN,NaN,NaN
12/14/2016 13:00,12/14/2016 13:00,2016.9522996357,2016,12,59.6,-29.92,NaN,NaN,NaN,NaN,NaN
12/14/2016 14:00,12/14/2016 14:00,2016.95241347905,2016,12,59.31,-28.78,NaN,NaN,NaN,NaN,NaN
12/14/2016 15:00,12/14/2016 15:00,2016.9525273224,2016,12,55.93,-29.67,NaN,NaN,NaN,NaN,NaN
12/14/2016 16:00,12/14/2016 16:00,2016.95264116576,2016,12,58.76,-30.44,NaN,NaN,NaN,NaN,NaN
12/14/2016 17:00,12/14/2016 17:00,2016.95275500911,2016,12,58.98,-31.07,NaN,NaN,NaN,NaN,NaN
12/14/2016 18:00,12/14/2016 18:00,2016.95286885246,2016,12,57.95,-30.87,NaN,NaN,NaN,NaN,NaN
12/14/2016 19:00,12/14/2016 19:00,2016.95298269581,2016,12,58.78,-31.5,NaN,NaN,NaN,NaN,NaN
12/14/2016 20:00,12/14/2016 20:00,2016.95309653916,2016,12,59.47,-31.08,NaN,NaN,NaN,NaN,NaN
12/14/2016 21:00,12/14/2016 21:00,2016.95321038251,2016,12,59.26,-31.39,NaN,NaN,NaN,NaN,NaN
12/14/2016 22:00,12/14/2016 22:00,2016.95332422587,2016,12,58.71,-30.59,NaN,NaN,NaN,NaN,NaN
12/14/2016 23:00,12/14/2016 23:00,2016.95343806922,2016,12,55.54,-31.18,NaN,NaN,NaN,NaN,NaN
12/15/2016 00:00,12/15/2016 00:00,2016.95355191257,2016,12,59.05,-30.75,NaN,NaN,NaN,NaN,NaN
12/15/2016 01:00,12/15/2016 01:00,2016.95366575592,2016,12,56.43,-30.79,NaN,NaN,NaN,NaN,NaN
12/15/2016 02:00,12/15/2016 02:00,2016.95377959927,2016,12,64.68,-28.02,NaN,NaN,NaN,NaN,NaN
12/15/2016 03:00,12/15/2016 03:00,2016.95389344262,2016,12,66.66,-25.38,NaN,NaN,NaN,NaN,NaN
12/15/2016 04:00,12/15/2016 04:00,2016.95400728597,2016,12,68.22,-23.68,NaN,NaN,NaN,NaN,NaN
12/15/2016 05:00,12/15/2016 05:00,2016.95412112933,2016,12,70.81,-21.62,NaN,NaN,NaN,NaN,NaN
12/15/2016 06:00,12/15/2016 06:00,2016.95423497268,2016,12,72.3,-20.15,NaN,NaN,NaN,NaN,NaN
12/15/2016 07:00,12/15/2016 07:00,2016.95434881603,2016,12,72.78,-19.14,NaN,NaN,NaN,NaN,NaN
12/15/2016 08:00,12/15/2016 08:00,2016.95446265938,2016,12,73.99,-18.41,NaN,NaN,NaN,NaN,NaN
12/15/2016 09:00,12/15/2016 09:00,2016.95457650273,2016,12,74.81,-17.4,NaN,NaN,NaN,NaN,NaN
12/15/2016 10:00,12/15/2016 10:00,2016.95469034608,2016,12,73.97,-17.16,NaN,NaN,NaN,NaN,NaN
12/15/2016 11:00,12/15/2016 11:00,2016.95480418944,2016,12,75.68,-16.8,NaN,NaN,NaN,NaN,NaN
12/15/2016 12:00,12/15/2016 12:00,2016.95491803279,2016,12,76.65,-15.59,NaN,NaN,NaN,NaN,NaN
12/15/2016 13:00,12/15/2016 13:00,2016.95503187614,2016,12,75.61,-15.17,NaN,NaN,NaN,NaN,NaN
12/15/2016 14:00,12/15/2016 14:00,2016.95514571949,2016,12,74.37,-14.65,NaN,NaN,NaN,NaN,NaN
12/15/2016 15:00,12/15/2016 15:00,2016.95525956284,2016,12,76.77,-15.01,NaN,NaN,NaN,NaN,NaN
12/15/2016 16:00,12/15/2016 16:00,2016.95537340619,2016,12,77.59,-15.09,NaN,NaN,NaN,NaN,NaN
12/15/2016 17:00,12/15/2016 17:00,2016.95548724954,2016,12,77.39,-15.04,NaN,NaN,NaN,NaN,NaN
12/15/2016 18:00,12/15/2016 18:00,2016.9556010929,2016,12,77.46,-15.22,NaN,NaN,NaN,NaN,NaN
12/15/2016 19:00,12/15/2016 19:00,2016.95571493625,2016,12,77.81,-14.64,NaN,NaN,NaN,NaN,NaN
12/15/2016 20:00,12/15/2016 20:00,2016.9558287796,2016,12,78.97,-14.68,NaN,NaN,NaN,NaN,NaN
12/15/2016 21:00,12/15/2016 21:00,2016.95594262295,2016,12,78.62,-14.84,NaN,NaN,NaN,NaN,NaN
12/15/2016 22:00,12/15/2016 22:00,2016.9560564663,2016,12,78.55,-14.9,NaN,NaN,NaN,NaN,NaN
12/15/2016 23:00,12/15/2016 23:00,2016.95617030965,2016,12,78.28,-14.69,NaN,NaN,NaN,NaN,NaN
12/16/2016 00:00,12/16/2016 00:00,2016.95628415301,2016,12,73.33,-14.68,NaN,NaN,NaN,NaN,NaN
12/16/2016 01:00,12/16/2016 01:00,2016.95639799636,2016,12,78.55,-14.7,NaN,NaN,NaN,NaN,NaN
12/16/2016 02:00,12/16/2016 02:00,2016.95651183971,2016,12,78.34,-14.1,NaN,NaN,NaN,NaN,NaN
12/16/2016 03:00,12/16/2016 03:00,2016.95662568306,2016,12,79.64,-14.19,NaN,NaN,NaN,NaN,NaN
12/16/2016 04:00,12/16/2016 04:00,2016.95673952641,2016,12,79.78,-13.92,NaN,NaN,NaN,NaN,NaN
12/16/2016 05:00,12/16/2016 05:00,2016.95685336976,2016,12,79.92,-13.62,NaN,NaN,NaN,NaN,NaN
12/16/2016 06:00,12/16/2016 06:00,2016.95696721311,2016,12,79.92,-13.2,NaN,NaN,NaN,NaN,NaN
12/16/2016 07:00,12/16/2016 07:00,2016.95708105647,2016,12,76.27,-13.06,NaN,NaN,NaN,NaN,NaN
12/16/2016 08:00,12/16/2016 08:00,2016.95719489982,2016,12,81.1,-12.89,NaN,NaN,NaN,NaN,NaN
12/16/2016 09:00,12/16/2016 09:00,2016.95730874317,2016,12,80.9,-12.51,NaN,NaN,NaN,NaN,NaN
12/16/2016 10:00,12/16/2016 10:00,2016.95742258652,2016,12,79.71,-13.26,NaN,NaN,NaN,NaN,NaN
12/16/2016 11:00,12/16/2016 11:00,2016.95753642987,2016,12,74.37,-15.65,NaN,NaN,NaN,NaN,NaN
12/16/2016 12:00,12/16/2016 12:00,2016.95765027322,2016,12,71.65,-18.58,NaN,NaN,NaN,NaN,NaN
12/16/2016 13:00,12/16/2016 13:00,2016.95776411658,2016,12,71.72,-19.4,NaN,NaN,NaN,NaN,NaN
12/16/2016 14:00,12/16/2016 14:00,2016.95787795993,2016,12,71.81,-20.8,NaN,NaN,NaN,NaN,NaN
12/16/2016 15:00,12/16/2016 15:00,2016.95799180328,2016,12,65.9,-21.71,NaN,NaN,NaN,NaN,NaN
12/16/2016 16:00,12/16/2016 16:00,2016.95810564663,2016,12,63.31,-22.68,NaN,NaN,NaN,NaN,NaN
12/16/2016 17:00,12/16/2016 17:00,2016.95821948998,2016,12,64.48,-23.23,NaN,NaN,NaN,NaN,NaN
12/16/2016 18:00,12/16/2016 18:00,2016.95833333333,2016,12,66.13,-22.8,NaN,NaN,NaN,NaN,NaN
12/16/2016 19:00,12/16/2016 19:00,2016.95844717668,2016,12,67.37,-22.64,NaN,NaN,NaN,NaN,NaN
12/16/2016 20:00,12/16/2016 20:00,2016.95856102004,2016,12,70.67,-22.57,NaN,NaN,NaN,NaN,NaN
12/16/2016 21:00,12/16/2016 21:00,2016.95867486339,2016,12,71.36,-21.63,NaN,NaN,NaN,NaN,NaN
12/16/2016 22:00,12/16/2016 22:00,2016.95878870674,2016,12,71.62,-21.04,NaN,NaN,NaN,NaN,NaN
12/16/2016 23:00,12/16/2016 23:00,2016.95890255009,2016,12,72.09,-20.14,NaN,NaN,NaN,NaN,NaN
12/17/2016 00:00,12/17/2016 00:00,2016.95901639344,2016,12,73.26,-19.66,NaN,NaN,NaN,NaN,NaN
12/17/2016 01:00,12/17/2016 01:00,2016.95913023679,2016,12,74.22,-19.26,NaN,NaN,NaN,NaN,NaN
12/17/2016 02:00,12/17/2016 02:00,2016.95924408015,2016,12,76.12,-18.18,NaN,NaN,NaN,NaN,NaN
12/17/2016 03:00,12/17/2016 03:00,2016.9593579235,2016,12,75.85,-17.32,NaN,NaN,NaN,NaN,NaN
12/17/2016 04:00,12/17/2016 04:00,2016.95947176685,2016,12,76.11,-17.37,NaN,NaN,NaN,NaN,NaN
12/17/2016 05:00,12/17/2016 05:00,2016.9595856102,2016,12,69.45,-17.91,NaN,NaN,NaN,NaN,NaN
12/17/2016 06:00,12/17/2016 06:00,2016.95969945355,2016,12,76.67,-18.36,NaN,NaN,NaN,NaN,NaN
12/17/2016 07:00,12/17/2016 07:00,2016.9598132969,2016,12,75.43,-17.68,NaN,NaN,NaN,NaN,NaN
12/17/2016 08:00,12/17/2016 08:00,2016.95992714026,2016,12,76.95,-17.69,NaN,NaN,NaN,NaN,NaN
12/17/2016 09:00,12/17/2016 09:00,2016.96004098361,2016,12,77.55,-16.91,NaN,NaN,NaN,NaN,NaN
12/17/2016 10:00,12/17/2016 10:00,2016.96015482696,2016,12,78.16,-16.35,NaN,NaN,NaN,NaN,NaN
12/17/2016 11:00,12/17/2016 11:00,2016.96026867031,2016,12,76.3,-16.11,NaN,NaN,NaN,NaN,NaN
12/17/2016 12:00,12/17/2016 12:00,2016.96038251366,2016,12,74.19,-18.09,NaN,NaN,NaN,NaN,NaN
12/17/2016 13:00,12/17/2016 13:00,2016.96049635701,2016,12,73.58,-19.13,NaN,NaN,NaN,NaN,NaN
12/17/2016 14:00,12/17/2016 14:00,2016.96061020036,2016,12,77.87,-18.77,NaN,NaN,NaN,NaN,NaN
12/17/2016 15:00,12/17/2016 15:00,2016.96072404372,2016,12,77.15,-15.98,NaN,NaN,NaN,NaN,NaN
12/17/2016 16:00,12/17/2016 16:00,2016.96083788707,2016,12,77.2,-15.84,NaN,NaN,NaN,NaN,NaN
12/17/2016 17:00,12/17/2016 17:00,2016.96095173042,2016,12,76.44,-15.93,NaN,NaN,NaN,NaN,NaN
12/17/2016 18:00,12/17/2016 18:00,2016.96106557377,2016,12,76.85,-15.83,NaN,NaN,NaN,NaN,NaN
12/17/2016 19:00,12/17/2016 19:00,2016.96117941712,2016,12,77.47,-15.49,NaN,NaN,NaN,NaN,NaN
12/17/2016 20:00,12/17/2016 20:00,2016.96129326047,2016,12,74.38,-15.68,NaN,NaN,NaN,NaN,NaN
12/17/2016 21:00,12/17/2016 21:00,2016.96140710383,2016,12,78.02,-15.27,NaN,NaN,NaN,NaN,NaN
12/17/2016 22:00,12/17/2016 22:00,2016.96152094718,2016,12,78.16,-15.08,NaN,NaN,NaN,NaN,NaN
12/17/2016 23:00,12/17/2016 23:00,2016.96163479053,2016,12,78.22,-15.13,NaN,NaN,NaN,NaN,NaN
12/18/2016 00:00,12/18/2016 00:00,2016.96174863388,2016,12,78.77,-14.9,NaN,NaN,NaN,NaN,NaN
12/18/2016 01:00,12/18/2016 01:00,2016.96186247723,2016,12,78.76,-14.68,NaN,NaN,NaN,NaN,NaN
12/18/2016 02:00,12/18/2016 02:00,2016.96197632058,2016,12,78.42,-14.6,NaN,NaN,NaN,NaN,NaN
12/18/2016 03:00,12/18/2016 03:00,2016.96209016393,2016,12,79.19,-15.43,NaN,NaN,NaN,NaN,NaN
12/18/2016 04:00,12/18/2016 04:00,2016.96220400729,2016,12,77.81,-14.58,NaN,NaN,NaN,NaN,NaN
12/18/2016 05:00,12/18/2016 05:00,2016.96231785064,2016,12,78.98,-15.21,NaN,NaN,NaN,NaN,NaN
12/18/2016 06:00,12/18/2016 06:00,2016.96243169399,2016,12,79.33,-14.88,NaN,NaN,NaN,NaN,NaN
12/18/2016 07:00,12/18/2016 07:00,2016.96254553734,2016,12,79.73,-14.54,NaN,NaN,NaN,NaN,NaN
12/18/2016 08:00,12/18/2016 08:00,2016.96265938069,2016,12,69.57,-16.2,NaN,NaN,NaN,NaN,NaN
12/18/2016 09:00,12/18/2016 09:00,2016.96277322404,2016,12,75.98,-19.63,NaN,NaN,NaN,NaN,NaN
12/18/2016 10:00,12/18/2016 10:00,2016.9628870674,2016,12,68.58,-20.25,NaN,NaN,NaN,NaN,NaN
12/18/2016 11:00,12/18/2016 11:00,2016.96300091075,2016,12,70.25,-21.5,NaN,NaN,NaN,NaN,NaN
12/18/2016 12:00,12/18/2016 12:00,2016.9631147541,2016,12,71.08,-22.84,NaN,NaN,NaN,NaN,NaN
12/18/2016 13:00,12/18/2016 13:00,2016.96322859745,2016,12,69.51,-23.67,NaN,NaN,NaN,NaN,NaN
12/18/2016 14:00,12/18/2016 14:00,2016.9633424408,2016,12,65.85,-23.48,NaN,NaN,NaN,NaN,NaN
12/18/2016 15:00,12/18/2016 15:00,2016.96345628415,2016,12,66.01,-25.07,NaN,NaN,NaN,NaN,NaN
12/18/2016 16:00,12/18/2016 16:00,2016.9635701275,2016,12,65.05,-25.98,NaN,NaN,NaN,NaN,NaN
12/18/2016 17:00,12/18/2016 17:00,2016.96368397086,2016,12,64.52,-26.59,NaN,NaN,NaN,NaN,NaN
12/18/2016 18:00,12/18/2016 18:00,2016.96379781421,2016,12,65.14,-26.8,NaN,NaN,NaN,NaN,NaN
12/18/2016 19:00,12/18/2016 19:00,2016.96391165756,2016,12,65.76,-27.25,NaN,NaN,NaN,NaN,NaN
12/18/2016 20:00,12/18/2016 20:00,2016.96402550091,2016,12,63.97,-27.17,NaN,NaN,NaN,NaN,NaN
12/18/2016 21:00,12/18/2016 21:00,2016.96413934426,2016,12,61.35,-27.86,NaN,NaN,NaN,NaN,NaN
12/18/2016 22:00,12/18/2016 22:00,2016.96425318761,2016,12,62.89,-28.69,NaN,NaN,NaN,NaN,NaN
12/18/2016 23:00,12/18/2016 23:00,2016.96436703097,2016,12,62.13,-28.83,NaN,NaN,NaN,NaN,NaN
12/19/2016 00:00,12/19/2016 00:00,2016.96448087432,2016,12,65.15,-27.63,NaN,NaN,NaN,NaN,NaN
12/19/2016 01:00,12/19/2016 01:00,2016.96459471767,2016,12,66.24,-26.19,NaN,NaN,NaN,NaN,NaN
12/19/2016 02:00,12/19/2016 02:00,2016.96470856102,2016,12,68.49,-24.59,NaN,NaN,NaN,NaN,NaN
12/19/2016 03:00,12/19/2016 03:00,2016.96482240437,2016,12,67.87,-23.67,NaN,NaN,NaN,NaN,NaN
12/19/2016 04:00,12/19/2016 04:00,2016.96493624772,2016,12,71.51,-22.89,NaN,NaN,NaN,NaN,NaN
12/19/2016 05:00,12/19/2016 05:00,2016.96505009107,2016,12,73.08,-21.02,NaN,NaN,NaN,NaN,NaN
12/19/2016 06:00,12/19/2016 06:00,2016.96516393443,2016,12,75.18,-19.22,NaN,NaN,NaN,NaN,NaN
12/19/2016 07:00,12/19/2016 07:00,2016.96527777778,2016,12,75.23,-17.83,NaN,NaN,NaN,NaN,NaN
12/19/2016 08:00,12/19/2016 08:00,2016.96539162113,2016,12,73.51,-18.04,NaN,NaN,NaN,NaN,NaN
12/19/2016 09:00,12/19/2016 09:00,2016.96550546448,2016,12,72.98,-19.1,NaN,NaN,NaN,NaN,NaN
12/19/2016 10:00,12/19/2016 10:00,2016.96561930783,2016,12,67.63,-21.63,NaN,NaN,NaN,NaN,NaN
12/19/2016 11:00,12/19/2016 11:00,2016.96573315118,2016,12,67.37,-23.64,NaN,NaN,NaN,NaN,NaN
12/19/2016 12:00,12/19/2016 12:00,2016.96584699454,2016,12,67.17,-23.77,NaN,NaN,NaN,NaN,NaN
12/19/2016 13:00,12/19/2016 13:00,2016.96596083789,2016,12,69.03,-23.25,NaN,NaN,NaN,NaN,NaN
12/19/2016 14:00,12/19/2016 14:00,2016.96607468124,2016,12,68.81,-22.9,NaN,NaN,NaN,NaN,NaN
12/19/2016 15:00,12/19/2016 15:00,2016.96618852459,2016,12,68.48,-23.23,NaN,NaN,NaN,NaN,NaN
12/19/2016 16:00,12/19/2016 16:00,2016.96630236794,2016,12,69.72,-23.45,NaN,NaN,NaN,NaN,NaN
12/19/2016 17:00,12/19/2016 17:00,2016.96641621129,2016,12,69.57,-22.43,NaN,NaN,NaN,NaN,NaN
12/19/2016 18:00,12/19/2016 18:00,2016.96653005464,2016,12,70.94,-22.12,NaN,NaN,NaN,NaN,NaN
12/19/2016 19:00,12/19/2016 19:00,2016.966643898,2016,12,71.69,-20.84,NaN,NaN,NaN,NaN,NaN
12/19/2016 20:00,12/19/2016 20:00,2016.96675774135,2016,12,70.71,-20.69,NaN,NaN,NaN,NaN,NaN
12/19/2016 21:00,12/19/2016 21:00,2016.9668715847,2016,12,67.3,-22.59,NaN,NaN,NaN,NaN,NaN
12/19/2016 22:00,12/19/2016 22:00,2016.96698542805,2016,12,67.17,-24.06,NaN,NaN,NaN,NaN,NaN
12/19/2016 23:00,12/19/2016 23:00,2016.9670992714,2016,12,67.66,-24.88,NaN,NaN,NaN,NaN,NaN
12/20/2016 00:00,12/20/2016 00:00,2016.96721311475,2016,12,65.05,-24.68,NaN,NaN,NaN,NaN,NaN
12/20/2016 01:00,12/20/2016 01:00,2016.96732695811,2016,12,64.91,-26.1,NaN,NaN,NaN,NaN,NaN
12/20/2016 02:00,12/20/2016 02:00,2016.96744080146,2016,12,60.04,-26.62,NaN,NaN,NaN,NaN,NaN
12/20/2016 03:00,12/20/2016 03:00,2016.96755464481,2016,12,63.69,-26.46,NaN,NaN,NaN,NaN,NaN
