Date,Time_UTC,avgAT_C_1m,avgAT_C_2m,avgRH_1m,avgRH_2m,avgDP_C,totalPPT_mm.hr,sampleSnowDepth_m,sampleWD_Deg,sampleWS_m.s,maxWS_m.s
2013-12-17,02:00:00,-24.93,-24.08,68.53,69.95,-29,7777,0.103,314.1,0.27,1.56
2013-12-17,03:00:00,-24.79,-23.96,68.73,69.92,-28.91,7777,0.101,323.8,0.99,1.24
2013-12-17,04:00:00,-24.23,-24.02,69.13,70.02,-28.24,7777,0.102,288.7,0.28,1.89
2013-12-17,05:00:00,-23.68,-23.38,68.76,70.63,-27.71,7777,0.103,258.6,0.79,1.51
2013-12-17,06:00:00,-23.86,-23.56,70.08,70.46,-27.74,7777,0.102,291.4,1.74,2.17
2013-12-17,07:00:00,-24.32,-23.9,68.01,70.02,-28.43,7777,0.104,279.2,1.07,2.01
2013-12-17,08:00:00,-24.94,-24.22,66.37,69.3,-29.62,7777,0.099,-7.73,1.24,2.51
2013-12-17,09:00:00,-24.56,-23.85,65.25,69.2,-29.34,7777,0.1,327.7,1.83,3.28
2013-12-17,10:00:00,-23.11,-22.33,65.28,70.26,-27.93,7777,0.099,352.8,1.52,2.87
2013-12-17,11:00:00,-22.32,-21.59,67.84,70.36,-26.71,7777,0.103,289,0.36,1.79
2013-12-17,12:00:00,-21.57,-21.03,68.68,70.9,-25.66,7777,0.103,151.7,0.05,1.43
2013-12-17,13:00:00,-22.19,-21.21,69.3,71.1,-26.22,7777,0.101,2.27,1.33,1.93
2013-12-17,14:00:00,-20.82,-20.08,70.92,72.01,-24.74,7777,0.1,6.43,1.95,3.12
2013-12-17,15:00:00,-20.34,-19.26,70.19,71.97,-24.38,7777,0.102,28.55,1.82,3.4
2013-12-17,16:00:00,-19.84,-18.92,69.03,70.5,-24.01,7777,0.099,20.58,0.68,2.5
2013-12-17,17:00:00,-18.55,-17.57,68.08,69.57,-23.03,7777,0.102,97.1,1.29,2.73
2013-12-17,18:00:00,-18.48,-17.7,67.7,69.54,-22.91,7777,0.099,35.02,1.8,2.12
2013-12-17,19:00:00,-18.75,-17.86,68.35,68.14,-23.18,7777,0.092,55.55,3.18,3.18
2013-12-17,20:00:00,-19.82,-19.18,67.36,64.4,-24.25,7777,0.101,38.45,5.27,6.4
2013-12-17,21:00:00,-17.39,-16.81,66.85,60.28,-22.11,7777,0.101,49.46,3.67,5.05
2013-12-17,22:00:00,-16.72,-15.97,65.3,57.21,-21.7,7777,0.104,80.9,4.01,4.42
2013-12-17,23:00:00,-16.41,-15.72,64.38,55.98,-21.57,7777,0.104,50.85,3.24,5.04
2013-12-18,00:00:00,-16.95,-16.27,63.63,55.94,-22.36,7777,0.1,68.19,3.67,5.43
2013-12-18,01:00:00,-19.08,-17.82,61.32,54.35,-24.52,7777,0.096,67.76,4.33,4.59
2013-12-18,02:00:00,-19.53,-18.41,60.25,53.75,-25.13,7777,0.067,61.06,8.08,8.61
2013-12-18,03:00:00,-18.7,-17.84,55.55,49.6,-25.23,7777,0.105,336,0.48,8.67
2013-12-18,04:00:00,-18.93,-17.86,56.75,51.23,-25.18,7777,0.104,80,2.16,3.53
2013-12-18,05:00:00,-17.84,-16.39,55.52,48.75,-24.4,7777,0.106,146.3,0,2.61
2013-12-18,06:00:00,-18.35,-17.05,58.42,51.2,-24.48,7777,0.102,163.9,1.72,1.72
2013-12-18,07:00:00,-19.81,-17.94,61.17,55.52,-25.29,7777,0.102,82.7,1.47,2.76
2013-12-18,08:00:00,-20.1,-18.56,62.5,57.02,-25.4,7777,0.1,64.49,1.5,3.79
2013-12-18,09:00:00,-19.17,-18.05,62.36,58.52,-24.38,7777,0.1,187.1,2.03,2.03
2013-12-18,10:00:00,-19.36,-18.29,64.27,59.88,-24.45,7777,0.098,72.51,1.92,2.49
2013-12-18,11:00:00,-18.95,-17.85,61.55,57.7,-24.53,7777,0.102,325.5,0.88,2.36
2013-12-18,12:00:00,-16.93,-16.15,55.86,52.16,-23.78,7777,0.103,249.2,2.29,2.33
2013-12-18,13:00:00,-14.39,-13.67,45.07,41.64,-23.76,7777,0.108,69.69,6.48,6.48
2013-12-18,14:00:00,-9.89,-9.33,56.85,51.27,-16.57,7777,0.051,56.33,15.94,19.28
2013-12-18,15:00:00,-9.2,-8.74,58.39,51.8,-16.23,7777,0.049,48.93,14.91,19.11
2013-12-18,16:00:00,-9.27,-8.84,58.3,52.09,-15.94,7777,0.045,50.65,18.11,20.78
2013-12-18,17:00:00,-9.46,-9.06,64.28,59.46,-14.78,7777,0.046,45.11,19.04,23.46
2013-12-18,18:00:00,-8.99,-8.57,60.98,56.02,-15.26,7777,0.048,53.93,18.78,22.26
2013-12-18,19:00:00,-8.69,-8.31,57.86,53.54,-15.33,7777,0.046,53.79,19.28,20.81
2013-12-18,20:00:00,-9.04,-8.7,63.47,58.43,-14.55,7777,0.042,47.66,21.38,23.47
2013-12-18,21:00:00,-9.59,-9.31,69.88,65.94,-14.02,7777,0.032,50.36,24.4,25.59
2013-12-18,22:00:00,-9.66,-9.36,69.14,65.57,-14.22,7777,0.029,59,19.87,25.73
2013-12-18,23:00:00,-9.58,-9.29,71.01,68.97,-13.73,7777,0.025,50.65,23.02,25.62
2013-12-19,00:00:00,-9.79,-9.54,74.86,73.11,-13.51,7777,0.018,53.26,22.69,27.06
2013-12-19,01:00:00,-9.75,-9.52,75.25,73.59,-13.21,7777,0.031,47.61,21.98,27.34
2013-12-19,02:00:00,-9.55,-9.31,74.19,71.58,-13.29,7777,7777,56.35,22.52,25.99
2013-12-19,03:00:00,-8.73,-8.48,74.02,72.35,-12.63,7777,0.011,45.64,21.56,26.89
2013-12-19,04:00:00,-7.98,-7.71,68.36,65.06,-12.84,7777,0.018,50.99,20.92,22.79
2013-12-19,05:00:00,-7.53,-7.27,64.07,62.24,-13.6,7777,0.03,51.42,10.54,21.85
2013-12-19,06:00:00,-7.26,-7.01,59.48,57,-14.16,7777,0.023,60.44,15.46,19.07
2013-12-19,07:00:00,-7.14,-6.91,58.12,56.05,-14.13,7777,0.028,65.69,12.66,16.03
2013-12-19,08:00:00,-8.33,-8.14,62.47,60.4,-14.58,7777,0.039,80.7,8.72,14.73
2013-12-19,09:00:00,-10,-9.79,67.78,66.08,-14.87,7777,0.044,7,2,10.07
2013-12-19,10:00:00,-11.86,-11.74,72.37,71.25,-15.75,7777,0.042,4.83,2.18,5.66
2013-12-19,11:00:00,-12.07,-11.77,71.03,69.33,-16.17,7777,0.04,321.2,0.48,3.37
2013-12-19,12:00:00,-12.31,-12.03,71.17,69.95,-16.59,7777,0.039,277.2,1.59,2.5
2013-12-19,13:00:00,-12.43,-12.05,67.88,65.98,-17.14,7777,0.037,110,0.46,2.23
2013-12-19,14:00:00,-12.14,-11.42,66.15,65.02,-17.14,7777,0.039,42.91,1.78,3.02
2013-12-19,15:00:00,-12.42,-11.3,70.67,67.54,-16.62,7777,0.034,109.3,0.82,2.24
2013-12-19,16:00:00,-11.73,-10.53,71.25,68.9,-15.74,7777,0.036,77.9,0,1.88
2013-12-19,17:00:00,-10.48,-9.77,69.82,67.57,-14.91,7777,0.043,144.1,0.4,1.3
2013-12-19,18:00:00,-10.62,-10.02,67.84,64.75,-15.36,7777,0.042,313.8,0,1.96
2013-12-19,19:00:00,-10.82,-10.4,67.16,65.12,-15.79,7777,0.041,261.2,1.01,1.25
2013-12-19,20:00:00,-11.71,-10.86,67.67,64.92,-16.55,7777,0.034,19.74,1.19,1.34
2013-12-19,21:00:00,-11.18,-10.08,64.58,61.08,-16.4,7777,0.035,42.76,2.92,3.1
2013-12-19,22:00:00,-11.23,-9.94,62.34,59.15,-17.01,7777,0.038,71.14,1.93,2.99
2013-12-19,23:00:00,-11.41,-10.65,65.43,63.06,-16.44,7777,0.039,309.2,0,1.68
2013-12-20,00:00:00,-11.61,-10.71,66.15,63.53,-16.32,7777,0.035,117.1,1.43,1.96
2013-12-20,01:00:00,-12.25,-11.5,68.09,65.06,-17.02,7777,0.038,105.1,0.29,1.44
2013-12-20,02:00:00,-11.91,-10.9,66.73,63.84,-16.92,7777,0.038,331.1,0.46,1.37
2013-12-20,03:00:00,-11.5,-10.66,62.68,61.12,-16.91,7777,0.04,341,0.5,1.42
2013-12-20,04:00:00,-11.42,-10.48,63.7,61.08,-16.87,7777,0.04,344.9,0.78,1.07
2013-12-20,05:00:00,-11.76,-10.69,66.49,62.61,-16.73,7777,0.043,303.3,0.08,2.12
2013-12-20,06:00:00,-10.95,-10.32,65.7,63.22,-16.18,7777,0.038,354.5,0.53,1.82
2013-12-20,07:00:00,-11.01,-10.47,64.81,63.62,-16.28,7777,0.042,52.55,1.86,2.16
2013-12-20,08:00:00,-10.96,-10.02,65.46,61.11,-16.27,7777,0.041,353.4,0.92,1.76
2013-12-20,09:00:00,-9.8,-8.85,59.48,56.25,-16.05,7777,0.042,51.63,0.2,2.56
2013-12-20,10:00:00,-9.97,-9,59.84,56.48,-16.21,7777,0.041,213.5,0,1.91
2013-12-20,11:00:00,-9.74,-9.13,60.55,57.29,-16.03,7777,0.042,36.62,0,1.38
2013-12-20,12:00:00,-8.68,-8.19,55.79,53.96,-15.9,7777,0.039,332.3,0.66,1.58
2013-12-20,13:00:00,-8.84,-8,56.43,53.31,-15.93,7777,0.04,340.8,0.68,2.38
2013-12-20,14:00:00,-8.81,-8.02,58.03,54.46,-15.71,7777,0.038,50.99,2.31,2.48
2013-12-20,15:00:00,-9.53,-8.97,61.56,57.72,-15.57,7777,0.041,352,0.41,2.17
2013-12-20,16:00:00,-8.91,-8.2,60.75,57.96,-15.28,7777,0.043,-5.02,0.39,1.98
2013-12-20,17:00:00,-8.71,-7.91,58.51,55.21,-15.42,7777,0.041,323.6,0.57,1.66
2013-12-20,18:00:00,-8.86,-8.2,58.03,54.83,-15.58,7777,0.04,192.5,0.04,1.68
2013-12-20,19:00:00,-9.58,-8.87,61.4,56.37,-15.81,7777,0.041,24.03,0.86,1.55
2013-12-20,20:00:00,-8.97,-7.97,56.27,53.01,-16.1,7777,0.038,49.36,1.84,2.17
2013-12-20,21:00:00,-7.62,-6.6,51.78,48.76,-16.03,7777,0.039,339.4,0.58,1.93
2013-12-20,22:00:00,-7.96,-7.19,53.34,50.49,-15.77,7777,0.04,166.2,1.54,2.15
2013-12-20,23:00:00,-8.24,-7.25,57.31,54.5,-15.64,7777,0.045,348.6,0.08,4.3
2013-12-21,00:00:00,-7.2,-6.73,54.97,53.44,-14.65,7777,0.044,224.5,1.14,2.23
2013-12-21,01:00:00,-4.01,-3.61,62.71,59.69,-10.65,7777,0.038,59.75,7.84,9.64
2013-12-21,02:00:00,-1.58,-1.2,67.1,63.83,-7.29,7777,0.036,45.7,13.03,13.74
2013-12-21,03:00:00,-0.88,-0.66,64.81,61.69,-6.62,0,0.04,58.33,12.3,14.4
2013-12-21,04:00:00,-0.27,-0.02,66.09,63.51,-6.4,0,0.016,78.08,9.02,15.13
2013-12-21,05:00:00,-4.6,-4.37,72.15,70.06,-9.09,7777,0.032,341.2,2.47,10.35
2013-12-21,06:00:00,-8.96,-8.76,79.14,77.31,-11.87,7777,0.032,308.6,2.31,3.88
2013-12-21,07:00:00,-8.16,-7.98,78.06,76.95,-11.37,7777,0.033,249.1,1.12,2.81
2013-12-21,08:00:00,-7.63,-7.46,74.57,73.66,-11.25,7777,0.033,310,2.03,3.33
2013-12-21,09:00:00,-8.21,-7.94,76.07,74.74,-11.74,7777,0.032,351.4,1.21,2.82
2013-12-21,10:00:00,-7.21,-6.87,75.66,74.16,-10.94,7777,0.032,319.4,2.45,3.23
2013-12-21,11:00:00,-6.68,-6.43,75.01,73.58,-10.49,7777,0.03,206.7,0.94,3.02
2013-12-21,12:00:00,-6.09,-5.67,74.29,71.57,-10.01,7777,0.031,298.1,0.36,1.77
2013-12-21,13:00:00,-5.77,-5.5,75.65,74.39,-9.35,7777,0.029,318.6,1.57,2.17
2013-12-21,14:00:00,-6.95,-6.74,78.32,76.94,-9.66,7777,0.03,322.9,1.15,2.36
2013-12-21,15:00:00,-6.34,-6.13,80.3,79.1,-9.16,7777,0.029,251,1.41,3.11
2013-12-21,16:00:00,-7.42,-7.07,85.18,83.89,-9.46,7777,0.032,283.8,2.07,3.25
2013-12-21,17:00:00,-6.63,-6.08,83.15,80.25,-9.38,7777,0.027,19.83,4.47,4.47
2013-12-21,18:00:00,-5.77,-5.26,75.07,72.66,-9.28,7777,0.029,345.6,2.02,7.85
2013-12-21,19:00:00,-7.18,-6.75,77.42,73.73,-9.89,7777,0.029,272.4,2,4.14
2013-12-21,20:00:00,-7.21,-6.8,81.36,80.6,-9.6,7777,0.032,307.6,1.62,3.31
2013-12-21,21:00:00,-7.43,-7.04,81.46,80.22,-9.92,7777,0.03,-2.7,0.54,2.64
2013-12-21,22:00:00,-6.25,-5.98,77.38,76.27,-9.55,7777,0.029,194,1.58,2.72
2013-12-21,23:00:00,-5.77,-5.21,73.41,71.57,-9.65,7777,0.03,71.14,0.57,1.56
2013-12-22,00:00:00,-5.34,-4.51,73.95,70.79,-9.23,7777,0.03,196.3,0.73,3.02
2013-12-22,01:00:00,-4.78,-4.28,71.63,70.51,-8.94,7777,0.028,266,2.78,3.36
2013-12-22,02:00:00,-5.43,-4.95,74.55,71.97,-9.24,7777,0.028,312.8,1,2.78
2013-12-22,03:00:00,-5.12,-4.77,74.18,72.03,-9.07,7777,0.026,341.8,0.85,1.67
2013-12-22,04:00:00,-5.97,-5.32,75.8,74.31,-9.53,7777,0.028,337,1,1.68
2013-12-22,05:00:00,-6.09,-5.69,78.64,76.59,-9.24,7777,0.027,349.5,1.22,1.73
2013-12-22,06:00:00,-6.49,-6.1,81.85,79.49,-9.09,7777,0.025,42.1,0.77,1.69
2013-12-22,07:00:00,-6.51,-6.28,87.1,86,-8.08,7777,0.034,15.63,0,2.31
2013-12-22,08:00:00,-7.35,-7.22,89.15,88.4,-8.81,7777,0.035,272.4,0,0.62
2013-12-22,09:00:00,-7.21,-7.07,90.45,89.95,-8.47,7777,0.031,105.3,0,1.06
2013-12-22,10:00:00,-7.76,-7.78,85.95,85.7,-9.35,7777,0.035,112.7,6.43,6.67
2013-12-22,11:00:00,-16.63,-16.66,80.9,80.16,-19.31,7777,0.032,132.8,4.51,9.26
2013-12-22,12:00:00,-17.21,-17.11,79.07,78.4,-19.97,7777,0.044,297.8,2.8,4.75
2013-12-22,13:00:00,-16.49,-16.35,79.63,79.16,-19.18,7777,0.044,310.1,4.52,6.11
2013-12-22,14:00:00,-15.49,-15.37,80.8,79.98,-18.03,7777,0.033,286.4,5.16,6.05
2013-12-22,15:00:00,-15.6,-15.48,80.75,79.98,-18.15,7777,0.083,261.8,3.74,6.68
2013-12-22,16:00:00,-16.17,-16.03,80.23,79.55,-18.79,7777,0.073,261.2,4.09,5.25
2013-12-22,17:00:00,-15.91,-15.77,80.5,79.83,-18.49,7777,0.069,281.3,2.6,4.5
2013-12-22,18:00:00,-15.61,-15.49,80.8,80.1,-18.16,7777,0.075,300.5,0.88,4.48
2013-12-22,19:00:00,-15.49,-15.34,80.95,80.3,-18.01,7777,0.077,298.6,3.12,4.16
2013-12-22,20:00:00,-15.59,-15.44,80.8,80.2,-18.13,7777,0.078,310.2,2.44,3.65
2013-12-22,21:00:00,-15.93,-15.77,80.45,79.84,-18.52,7777,0.079,272.5,2.8,3.93
2013-12-22,22:00:00,-16.33,-16.17,79.9,79.25,-18.98,7777,0.083,255.4,4.47,5.62
2013-12-22,23:00:00,-17.09,-16.91,79.26,78.51,-19.84,7777,0.079,270.6,3.46,5.06
2013-12-23,00:00:00,-17.47,-17.32,78.69,78.01,-20.28,7777,0.078,245.4,3.6,4.54
2013-12-23,01:00:00,-17.94,-17.79,78.02,77.37,-20.82,7777,0.072,247.9,5.03,6.1
2013-12-23,02:00:00,-18.64,-18.5,77.34,76.69,-21.63,7777,0.086,257.4,2.66,5.05
2013-12-23,03:00:00,-18.99,-18.84,76.74,76.09,-22.03,7777,0.088,253.2,3.42,5.01
2013-12-23,04:00:00,-19.75,-19.59,76.06,75.41,-22.9,7777,0.086,265.3,3.15,4.41
2013-12-23,05:00:00,-20.01,-19.86,75.72,75.04,-23.2,7777,0.086,294.4,3.59,3.59
2013-12-23,06:00:00,-20.17,-20,75.49,74.85,-23.39,7777,0.088,294.3,2.66,3.52
2013-12-23,07:00:00,-20.31,-20.13,75.35,74.67,-23.55,7777,0.088,304.3,1.92,2.85
2013-12-23,08:00:00,-20.33,-20.15,75.29,74.61,-23.57,7777,0.092,286.6,1.98,4.21
2013-12-23,09:00:00,-20.17,-19.97,75.63,75.05,-23.39,7777,0.089,5.56,1.22,3.57
2013-12-23,10:00:00,-20.15,-19.94,75.63,75.12,-23.37,7777,0.088,265.9,0.68,2.2
2013-12-23,11:00:00,-20.67,-20.31,74.74,74.33,-23.97,7777,0.088,3.53,0.82,2.3
2013-12-23,12:00:00,-21.61,-20.73,73.87,73.87,-25.06,7777,0.087,343.1,2.99,3.53
2013-12-23,13:00:00,-20.42,-20,74.86,74.45,-23.7,7777,0.09,166,0.91,5.65
2013-12-23,14:00:00,-19.95,-19.71,75.53,74.92,-23.16,7777,0.089,324,2.14,2.14
2013-12-23,15:00:00,-20.22,-19.9,75.22,74.64,-23.46,7777,0.09,323.9,1.78,2.46
2013-12-23,16:00:00,-21.3,-20.65,73.96,73.55,-24.7,7777,0.088,343.9,2.61,3.76
2013-12-23,17:00:00,-22.64,-21.5,72.58,72.3,-26.22,7777,0.086,333.2,2.92,2.92
2013-12-23,18:00:00,-22.27,-21.26,72.63,70.79,-25.84,7777,0.087,338.1,3.67,3.67
2013-12-23,19:00:00,-21.81,-21.23,72.74,70.73,-25.37,7777,0.085,289,1.36,3.72
2013-12-23,20:00:00,-22.79,-21.86,71.21,68.76,-26.63,7777,0.079,47.46,1.61,2.94
2013-12-23,21:00:00,-22.93,-21.77,67.4,62.46,-27.14,7777,0.079,116.5,1.55,2.83
2013-12-23,22:00:00,-22.96,-21.92,67.02,63.65,-27.59,7777,0.082,178.6,0.19,1.66
2013-12-23,23:00:00,-23.05,-21.86,64.4,62.94,-28.01,7777,0.081,18.51,0.02,0.9
2013-12-24,00:00:00,-22.44,-21.61,67.39,65.97,-26.7,7777,0.086,241.5,0.25,2.24
2013-12-24,01:00:00,-21.94,-21.24,69.06,65.56,-26.09,7777,0.082,275.8,1.03,2.07
2013-12-24,02:00:00,-22.43,-21.69,68.96,66.78,-26.57,7777,0.081,327.1,0.84,1.74
2013-12-24,03:00:00,-22.92,-21.73,65.97,63.28,-27.47,7777,0.08,313.3,1.29,1.29
2013-12-24,04:00:00,-22.89,-21.59,61,58.07,-28.37,7777,0.081,347.9,0.61,1.51
2013-12-24,05:00:00,-22.4,-21.15,61.17,59.05,-27.92,7777,0.081,250.9,0,0.91
2013-12-24,06:00:00,-22.89,-21.32,62.87,60.38,-27.96,7777,0.079,334,1.1,1.58
2013-12-24,07:00:00,-22.56,-21.25,62.43,58.85,-27.79,7777,0.079,340.5,2.15,2.96
2013-12-24,08:00:00,-21.79,-20.62,61.54,58.1,-27.23,7777,0.081,314.9,1.94,3.84
2013-12-24,09:00:00,-21.24,-20.33,55.21,52.25,-27.72,7777,0.077,314.9,1.61,2.47
2013-12-24,10:00:00,-20.4,-19.04,51.66,46.59,-27.84,7777,0.077,0.1,0.72,2.07
2013-12-24,11:00:00,-19.57,-18.52,47,43.35,-28.01,7777,0.077,16.09,0.87,2.05
2013-12-24,12:00:00,-19.11,-18,44.92,40.08,-28.01,7777,0.082,288.7,0.62,1.41
2013-12-24,13:00:00,-19.17,-18.06,43.96,38.62,-28.58,7777,0.081,297.9,0,2.67
2013-12-24,14:00:00,-17.87,-16.81,38.48,33.38,-29.31,7777,0.066,61.36,2,2
2013-12-24,15:00:00,-18.39,-17.19,35.73,30.04,-30.16,7777,0.078,332.3,2.27,2.78
2013-12-24,16:00:00,-18.5,-17.63,37.29,32.97,-29.83,7777,0.083,107.5,0.32,2.72
2013-12-24,17:00:00,-17.94,-16.75,35.01,28.89,-29.86,7777,0.08,68.74,0.13,1.41
2013-12-24,18:00:00,-17.14,-15.97,28.72,24.5,-31.16,7777,0.078,122.6,2.34,2.59
2013-12-24,19:00:00,-16.76,-15.32,28.89,24.67,-30.4,7777,0.077,70.34,0,2.63
2013-12-24,20:00:00,-16.9,-15.5,33.65,29.73,-29.28,7777,0.073,27.58,0.52,1.03
2013-12-24,21:00:00,-16.64,-15.72,33.51,30.65,-29.19,7777,0.075,52.66,1.04,2.48
2013-12-24,22:00:00,-16.61,-15.75,32.73,30.35,-29.23,7777,0.076,60.58,0.73,2.56
2013-12-24,23:00:00,-16.61,-15.72,31.84,29.67,-29.41,7777,0.074,77.05,0.57,2.01
2013-12-25,00:00:00,-17.43,-16.48,33.58,31.33,-29.61,7777,0.074,23.33,0.48,1.96
2013-12-25,01:00:00,-16.76,-15.84,33.61,31.33,-29.08,7777,0.077,64.3,0.13,1.3
2013-12-25,02:00:00,-16.67,-15.86,33.78,31.85,-28.86,7777,0.074,56.95,0.71,1.03
2013-12-25,03:00:00,-17.76,-16.44,37.59,34.67,-28.76,7777,0.074,51.88,0,1.6
2013-12-25,04:00:00,-17.11,-16.22,37.97,35.93,-28.04,7777,0.073,91.3,0,1.15
2013-12-25,05:00:00,-17.58,-16.59,38.17,35.42,-28.59,7777,0.074,54.54,1.4,1.74
2013-12-25,06:00:00,-17.82,-16.74,38,35.35,-28.68,7777,0.076,56.23,1.25,1.68
2013-12-25,07:00:00,-17.94,-16.99,38.45,36.1,-28.61,7777,0.073,64.64,1,1.75
2013-12-25,08:00:00,-18.5,-17.13,37.7,35.18,-29.35,7777,0.075,118.5,0,0.95
2013-12-25,09:00:00,-18.68,-17.31,39.17,36.34,-29.21,7777,0.075,354.3,0.56,1.13
2013-12-25,10:00:00,-17.91,-16.72,37.84,34.91,-29.29,7777,0.075,89.5,0.44,0.6
2013-12-25,11:00:00,-17.77,-16.89,35.93,33.75,-29.15,7777,0.074,65.03,1.09,1.84
2013-12-25,12:00:00,-20.1,-18.24,35.32,32.22,-31.76,7777,0.075,122,0.94,2.39
2013-12-25,13:00:00,-19.56,-18.33,36.95,33.48,-30.89,7777,0.073,55.51,1.96,2.4
2013-12-25,14:00:00,-19.2,-18.12,33.28,30.45,-31.32,7777,0.069,56.96,1.67,2.2
2013-12-25,15:00:00,-18.68,-17.74,30.32,28,-31.95,7777,0.07,53.63,2.67,2.67
2013-12-25,16:00:00,-19.17,-18.1,30.39,28.21,-32.06,7777,0.072,45.42,2,2.75
2013-12-25,17:00:00,-18.87,-17.88,29.33,27.53,-32.26,7777,0.066,55.61,2.04,2.34
2013-12-25,18:00:00,-18.97,-18.05,28.93,26.95,-32.6,7777,0.07,75.13,0,2.04
2013-12-25,19:00:00,-18.95,-17.95,29.33,26.95,-32.68,7777,0.073,38.46,2.04,2.56
2013-12-25,20:00:00,-19.61,-18.37,31.2,28.18,-32.66,7777,0.072,55.18,2.09,2.09
2013-12-25,21:00:00,-19.17,-18.27,30.39,28.52,-32.19,7777,0.073,59.53,0.51,2.16
2013-12-25,22:00:00,-19.65,-18.65,31.21,28.89,-32.43,7777,0.07,50.88,1.82,2.6
2013-12-25,23:00:00,-19.69,-18.64,31.04,28.89,-32.41,7777,0.071,87.6,0.61,2.37
2013-12-26,00:00:00,-20.9,-18.91,35.6,32.36,-31.83,7777,0.071,81.5,0.63,0.68
2013-12-26,01:00:00,-20.35,-19.14,35.97,33.15,-31.63,7777,0.075,164.4,0.25,2.88
2013-12-26,02:00:00,-20.28,-18.85,35.36,32.37,-31.6,7777,0.071,106.3,0.93,1.09
2013-12-26,03:00:00,-21.77,-19.9,37.74,33.76,-32.33,7777,0.072,55.19,1.51,1.78
2013-12-26,04:00:00,-20.45,-19.42,36.93,34.48,-31.38,7777,0.072,45.96,1.15,1.51
2013-12-26,05:00:00,-20.03,-19.19,37.48,35.03,-30.87,7777,0.072,60.46,0.6,1.15
2013-12-26,06:00:00,-19.92,-19.09,36.73,34.17,-31,7777,0.076,80.2,0.46,1.35
2013-12-26,07:00:00,-21.23,-20.22,37.31,34.99,-31.92,7777,0.064,78.2,1.65,1.99
2013-12-26,08:00:00,-22.63,-21.46,43.09,39.25,-32.05,7777,0.072,55.53,2.37,2.84
2013-12-26,09:00:00,-22.71,-21.15,44.05,40.06,-31.79,7777,0.071,133.1,1.61,2.35
2013-12-26,10:00:00,-22.74,-21.67,45.17,41.7,-31.61,7777,0.072,41.61,2.09,2.3
2013-12-26,11:00:00,-22.61,-21.62,44.93,42.24,-31.25,7777,0.069,56.16,1.02,2.18
2013-12-26,12:00:00,-22.58,-21.75,44.93,42.62,-31.34,7777,0.074,62.25,2.64,2.66
2013-12-26,13:00:00,-22.82,-21.95,45.98,43.5,-31.37,7777,0.073,38.67,1.88,2.92
2013-12-26,14:00:00,-22.02,-21.29,46.02,43.71,-30.64,7777,0.072,110,0,2.71
2013-12-26,15:00:00,-22.9,-21.93,47.72,45.71,-30.97,7777,0.072,63.41,1.56,2.54
2013-12-26,16:00:00,-23.43,-22.46,49.19,46.7,-31.09,7777,0.07,44.8,2.22,2.53
2013-12-26,17:00:00,-23.71,-22.73,50.99,48.27,-30.97,7777,0.067,42.87,2.54,2.66
2013-12-26,18:00:00,-23.79,-22.77,50.17,47.59,-31.16,7777,0.071,67.57,2.09,2.86
2013-12-26,19:00:00,-24.1,-23.16,51.71,48.95,-31.19,7777,0.074,106.5,0.24,3.16
2013-12-26,20:00:00,-24.94,-23.41,53.24,48.98,-31.8,7777,0.071,52.45,1.62,3.05
2013-12-26,21:00:00,-25.24,-24.13,51.71,49.06,-32.24,7777,0.072,50.38,3.41,3.47
2013-12-26,22:00:00,-25.51,-24.2,51.93,48.93,-32.54,7777,0.077,125.8,2.5,3.88
2013-12-26,23:00:00,-26.14,-24.72,52.5,49.64,-33.11,7777,0.073,60.15,1.75,3.24
2013-12-27,00:00:00,-25.41,-24.14,49.58,47.23,-32.76,7777,0.071,98.9,0.67,2.68
2013-12-27,01:00:00,-24.73,-23.67,49.48,46.78,-32.28,7777,0.071,72.76,0.76,2.06
2013-12-27,02:00:00,-23.88,-22.92,48.42,46.31,-31.68,7777,0.073,17.94,0.8,2
2013-12-27,03:00:00,-23.24,-22.33,45.76,43.14,-31.69,7777,0.064,42.2,2.17,2.23
2013-12-27,04:00:00,-22.9,-21.94,43.85,41.22,-31.69,7777,0.071,43.07,0.94,2.29
2013-12-27,05:00:00,-23.24,-22.05,41.12,38.64,-32.91,7777,0.07,292.1,0.45,1.86
2013-12-27,06:00:00,-23.21,-21.99,41.63,39.25,-32.63,7777,0.069,103.1,0.2,0.88
2013-12-27,07:00:00,-23.84,-22.54,43.61,39.66,-32.87,7777,0.07,68.59,0.35,2.49
2013-12-27,08:00:00,-23.08,-22.03,41.94,38.88,-32.57,7777,0.067,21.61,0.74,1.09
2013-12-27,09:00:00,-23.58,-22.22,40.03,37.51,-33.33,7777,0.069,67.76,1.56,2.26
2013-12-27,10:00:00,-23.78,-22.84,40.68,38.5,-33.29,7777,0.065,57.18,0.78,2.5
2013-12-27,11:00:00,-23.32,-22.45,39.38,37.14,-33.38,7777,0.074,342.1,0.43,1.83
2013-12-27,12:00:00,-21.63,-20.89,35.88,34.11,-32.95,7777,0.078,133.6,0.55,2.15
2013-12-27,13:00:00,-21.4,-20.69,36.05,34.21,-32.46,7777,0.073,104.3,1.24,1.88
2013-12-27,14:00:00,-21.59,-20.7,41.05,39.14,-31.7,7777,0.082,330,0.91,2.78
2013-12-27,15:00:00,-19.68,-19.14,48.63,46.99,-28.86,7777,0.079,126,0.69,2.43
